Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive
209,Mount,ManUtd,Midfielder,6.8,31,12,397,0,0,0.2,0.32,1,6,6.92,0,0,51,0,0,0,0,0,0,0,0,0,0,0,Chelsea,9,12,0,0
372,Antony,ManUtd,Midfielder,6.8,31,31,936,0,0,1.5000000000000002,1.3500000000000003,3,14,15.56,0,0,116,3,18,0,0,0.04,0,2,0.35000000000000003,0,0,7,Chelsea,9,12,0,0
373,B.Fernandes,ManUtd,Midfielder,8.4,31,94,2340,3,7,5.959999999999999,6.7799999999999985,6,39,44.95,0,10,445,19,450,3,0.78,0.9,1,7,10.35,0,0,97,Chelsea,9,12,0,0
376,Casemiro,ManUtd,Midfielder,5.4,31,32,1087,1,1,2.45,0.56,3,17,21.419999999999998,0,0,160,10,367,1,0.12,0.13999999999999999,1,5,9.19,0,0,64,Chelsea,9,12,0,0
377,Dalot,ManUtd,Defender,4.9,31,77,2184,1,2,0.8500000000000003,1.7100000000000004,6,36,42.419999999999995,0,10,455,17,450,1,0.14,0.27,1,7,10.35,0,2,91,Chelsea,9,12,0,0
379,Eriksen,ManUtd,Midfielder,5.9,31,35,882,1,1,0.7200000000000001,2.04,1,20,16.790000000000003,0,4,186,1,37,0,0,0.6,0,2,0.55,0,0,17,Chelsea,9,12,0,0
382,Garnacho,ManUtd,Midfielder,4.8,31,85,1683,5,3,5.13,2.1299999999999994,6,25,32.9,0,5,250,27,441,1,1.4700000000000002,0.51,1,6,10.23,0,3,85,Chelsea,9,12,0,0
386,Lindelof,ManUtd,Defender,4.5,31,46,1170,1,1,0.33,0.4100000000000001,3,16,22.83,0,3,232,4,272,0,0.08,0.11,0,6,6.75,0,0,31,Chelsea,9,12,0,0
387,Maguire,ManUtd,Defender,4.3,31,56,1155,1,3,1.6,0.9099999999999999,4,17,23.709999999999997,0,4,251,19,315,1,1.1800000000000002,0.63,1,4,6.42,0,2,75,Chelsea,9,12,0,0
389,Malacia,ManUtd,Defender,4.4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea,9,12,0,0
390,Martial,ManUtd,Forward,6.5,31,25,439,1,1,1.2400000000000002,0.13999999999999999,1,6,8.54,0,2,73,0,0,0,0,0,0,0,0,0,0,0,Chelsea,9,12,0,0
391,L.Martinez,ManUtd,Defender,4.8,31,12,557,0,1,0,0.08,1,10,9.120000000000001,0,0,116,6,70,0,0,0,1,0,1.4,0,0,28,Chelsea,9,12,0,0
392,McTominay,ManUtd,Midfielder,4.8,31,85,1374,7,1,5.329999999999999,0.3,5,23,28.22,0,5,281,14,215,1,0.25,0.07,0,5,5.369999999999999,0,0,55,Chelsea,9,12,0,0
395,R.Varane,ManUtd,Defender,5,31,36,1169,1,0,0.81,0.3500000000000001,2,21,23.389999999999997,0,2,233,6,379,0,0.02,0.02,0,7,8.950000000000001,0,0,52,Chelsea,9,12,0,0
396,Rashford,ManUtd,Midfielder,8.9,31,90,1894,6,3,6.049999999999999,2.5999999999999996,5,31,39.46000000000001,0,0,271,16,416,0,1,0.35000000000000003,1,5,9.7,0,0,56,Chelsea,9,12,0,0
397,Sancho,ManUtd,Midfielder,6.8,31,3,76,0,0,0,0.07,0,1,1.86,0,0,11,0,0,0,0,0,0,0,0,0,0,0,Chelsea,9,12,0,0
398,Shaw,ManUtd,Defender,5.3,31,31,960,0,1,0.05,0.8900000000000001,4,13,20.17,0,0,195,7,177,0,0,0.060000000000000005,1,1,3.6,0,0,27,Chelsea,9,12,0,0
401,Wan-Bissaka,ManUtd,Defender,4.5,31,29,882,0,1,0.07,1.03,2,15,17.709999999999997,0,5,188,0,0,0,0,0,0,0,0,0,0,0,Chelsea,9,12,0,0
508,Reguilon,ManUtd,Defender,4.4,31,40,916,0,3,0.74,1.3000000000000003,3,20,16.81,0,5,184,21,491,3,0.54,0.69,1,13,10.63,0,3,93,Chelsea,9,12,0,0
597,A.Onana,Everton,Midfielder,4.9,31,94,2430,0,0,0,0.05,7,39,47.30000000000001,98,6,520,19,450,0,0,0.02,1,7,10.35,23,1,106,Newcastle,13,12,0,0
617,Hojlund,ManUtd,Forward,7.1,31,78,1463,7,2,5.91,0.69,5,20,25.82,0,10,245,27,262,0,2.21,0.1,1,2,5.74,0,5,110,Chelsea,9,12,0,0
709,Amrabat,ManUtd,Midfielder,5,31,17,623,0,0,0.05,0.22999999999999998,1,9,11.29,0,0,83,3,13,0,0,0,0,1,0.22999999999999998,0,0,7,Chelsea,9,12,0,0
402,Almiron,Newcastle,Midfielder,6.3,31,71,1767,3,1,4.47,1.9900000000000002,5,35,36.41,0,4,256,8,294,0,0.43000000000000005,0.31,0,10,7.93,0,0,29,Everton,5,9,0,0
403,Anderson,Newcastle,Midfielder,4.4,31,20,408,0,1,0.78,0.31,3,5,4.57,0,0,68,1,1,0,0,0,0,0,0,0,0,3,Everton,5,9,0,0
405,Botman,Newcastle,Defender,4.7,31,50,1285,2,2,0.57,0.51,3,26,29.91,0,4,285,8,432,1,0,0.06999999999999999,1,12,9.27,0,0,77,Everton,5,9,0,0
406,Bruno G.,Newcastle,Midfielder,5.8,31,88,2284,3,5,2.6999999999999997,4.32,8,43,44.72,0,6,423,30,432,2,0.6,1.5099999999999998,1,12,9.27,0,3,125,Everton,5,9,0,0
407,Burn,Newcastle,Defender,4.5,31,73,1757,2,2,2.6099999999999994,0.9800000000000002,6,29,33.17,0,4,343,13,330,1,0.43,0.51,1,8,7.13,0,2,74,Everton,5,9,0,0
415,Isak,Newcastle,Forward,7.6,31,89,1310,11,0,10.799999999999995,1.3,4,25,30.11,0,11,337,10,132,0,0.74,0.02,1,2,2.6399999999999997,0,2,35,Everton,5,9,0,0
416,Joelinton,Newcastle,Midfielder,5.8,31,41,1133,2,1,2.2,0.6700000000000002,3,19,23.360000000000003,0,3,180,0,0,0,0,0,0,0,0,0,0,0,Everton,5,9,0,0
421,Longstaff,Newcastle,Midfielder,4.9,31,75,1804,4,3,3.69,1.9900000000000004,7,35,38.46999999999999,0,1,299,22,450,0,0.9400000000000001,0.19,1,12,9.56,0,1,84,Everton,5,9,0,0
424,Pope,Newcastle,Goalkeeper,5.5,31,56,1255,0,0,0.02,0,6,14,14.700000000000003,40,1,268,0,0,0,0,0,0,0,0,0,0,0,Everton,5,9,0,0
427,Schar,Newcastle,Defender,5,31,96,2353,3,3,2.24,1.1900000000000002,7,45,48.48,0,10,503,22,450,2,0.25,0.16,1,12,9.56,0,3,102,Everton,5,9,0,0
428,Targett,Newcastle,Defender,4.4,31,2,77,0,0,0,0.01,0,4,1.77,0,0,15,0,0,0,0,0,0,0,0,0,0,0,Everton,5,9,0,0
429,Tonali,Newcastle,Midfielder,5.5,31,16,437,1,0,0.62,0.4700000000000001,1,5,6.659999999999999,0,0,86,0,0,0,0,0,0,0,0,0,0,0,Everton,5,9,0,0
430,Trippier,Newcastle,Defender,6.6,31,108,2163,1,10,0.6500000000000001,6.9,6,41,39,0,20,574,15,411,2,0.4,0.63,0,12,9.03,0,0,88,Everton,5,9,0,0
433,Wilson,Newcastle,Forward,7.8,31,57,855,7,1,7.499999999999999,0.30999999999999994,5,14,12.010000000000002,0,4,187,2,135,0,0,0.12,0,4,2.58,0,0,0,Everton,5,9,0,0
603,Barnes,Newcastle,Midfielder,6.4,31,28,352,2,1,1.2800000000000002,0.8700000000000001,1,5,5.4799999999999995,0,2,77,11,169,0,0.45,0.29000000000000004,0,3,3.45,0,0,29,Everton,5,9,0,0
23,Tavares,NottmForest,Defender,4,31,10,453,0,0,0.16,0.38,1,9,4.970000000000001,0,0,65,9,270,0,0.13,0.31,1,4,2,0,0,45,Fulham,11,6,0,0
28,Turner,NottmForest,Goalkeeper,4,31,42,1530,0,0,0,0,2,28,25.43,55,0,281,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
205,Hudson-Odoi,NottmForest,Midfielder,4.9,31,66,1044,4,2,1.23,1.1600000000000001,2,24,17.279999999999998,0,11,216,34,449,0,0.89,0.43,1,9,7.640000000000001,0,8,113,Fulham,11,6,0,0
378,Elanga,NottmForest,Midfielder,5,31,96,1807,5,7,5.59,3,2,35,30.57,0,4,303,19,437,1,2.7299999999999995,0.45,1,9,7.640000000000001,0,0,50,Fulham,11,6,0,0
436,Aurier,NottmForest,Defender,4.5,31,27,831,0,2,0.16,0.45,1,15,13.939999999999998,0,3,137,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
437,Awoniyi,NottmForest,Forward,6.6,31,63,1002,6,3,4.85,0.9000000000000001,3,21,15.3,0,5,236,16,293,1,0.9099999999999999,0.5,1,8,4.8,0,2,60,Fulham,11,6,0,0
439,Boly,NottmForest,Defender,4.5,31,37,994,1,0,1.33,0.66,3,18,19.639999999999997,0,3,192,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
442,Danilo,NottmForest,Midfielder,5.3,31,35,1058,1,0,0.5800000000000001,0.6400000000000001,1,26,18.02,0,2,159,7,221,0,0.25,0.08,1,5,4.619999999999999,0,0,43,Fulham,11,6,0,0
443,Dennis,NottmForest,Forward,4.8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
447,Gibbs-White,NottmForest,Midfielder,5.9,31,84,2216,3,6,4.640000000000001,3.8299999999999996,4,42,36.88000000000001,0,4,340,16,440,1,1.22,0.78,1,9,7.300000000000001,0,0,64,Fulham,11,6,0,0
451,Kouyate,NottmForest,Midfielder,4.9,31,10,201,0,0,0.24000000000000002,0.04,0,6,5.82,0,0,30,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
453,Mangala,NottmForest,Midfielder,5,31,40,1562,1,0,0.77,0.28,3,31,24.5,0,0,186,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
455,McKenna,NottmForest,Defender,4.5,31,12,416,0,0,0.21,0.17,1,6,5.640000000000001,0,1,64,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
457,Niakhate,NottmForest,Defender,4.5,31,25,1157,1,0,1.3,0.23000000000000004,1,29,24.28,0,1,199,7,180,0,0.93,0.01,0,7,4.05,0,0,41,Fulham,11,6,0,0
467,Williams,NottmForest,Defender,4.4,31,29,970,0,1,0.3,1.24,1,21,16.12,0,2,143,10,437,0,0.04,0.11,1,9,7.640000000000001,0,0,48,Fulham,11,6,0,0
468,Wood,NottmForest,Forward,5,31,75,863,8,1,5.4399999999999995,0.3,1,17,14.959999999999999,0,12,293,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
469,Worrall,NottmForest,Defender,4.5,31,13,438,0,0,0.1,0.31,1,9,9.01,0,3,74,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
470,Yates,NottmForest,Midfielder,4.9,31,34,1249,0,0,1.8400000000000003,0.45000000000000007,1,27,21.440000000000005,0,1,119,7,273,0,0.69,0.03,0,5,3.96,0,0,18,Fulham,11,6,0,0
604,Aina,NottmForest,Defender,4.5,31,34,987,1,1,0.17,0.43000000000000005,2,24,18.5,0,2,162,0,0,0,0,0,0,0,0,0,0,0,Fulham,11,6,0,0
679,G.Montiel,NottmForest,Defender,4.5,31,20,495,0,2,0.09,0.27,1,7,6.200000000000001,0,3,110,1,12,0,0,0.01,0,0,0,0,0,2,Fulham,11,6,0,0
714,Origi,NottmForest,Forward,5,31,16,330,0,1,0.28,0.5900000000000001,1,4,6.98,0,0,49,8,154,1,0.12,0.41000000000000003,1,1,2.8600000000000003,0,0,28,Fulham,11,6,0,0
33,Archer,SheffieldUtd,Forward,4.5,31,66,1449,4,2,3.7199999999999998,0.77,2,36,30.510000000000005,0,9,206,8,105,0,0.89,0.05,0,1,1.9500000000000002,0,1,30,Liverpool,13,6,0,0
471,Ahmedhodzic,SheffieldUtd,Defender,4.4,31,23,1818,1,0,2.4099999999999997,0.13,1,58,42.58000000000001,0,4,219,2,423,0,0.92,0.01,0,18,10.48,0,0,42,Liverpool,13,6,0,0
473,Baldock,SheffieldUtd,Defender,3.9,31,20,878,0,2,0.03,0.6300000000000001,0,19,18.77,0,2,106,1,45,0,0,0.04,0,1,0.44,0,0,2,Liverpool,13,6,0,0
474,Basham,SheffieldUtd,Defender,4,31,8,316,0,0,0.12000000000000001,0.07,0,6,7.12,0,0,35,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
476,Bogle,SheffieldUtd,Defender,4.5,31,33,1847,1,2,1.4100000000000001,0.79,2,52,37.61,0,0,218,-1,450,0,0.23,0.09,0,18,10.57,0,0,38,Liverpool,13,6,0,0
480,Egan,SheffieldUtd,Defender,4.4,31,1,482,0,0,0.17,0,0,17,14.85,0,0,54,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
481,Fleck,SheffieldUtd,Midfielder,4.9,31,3,89,0,0,0,0.35,0,5,3.1500000000000004,0,0,13,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
482,Foderingham,SheffieldUtd,Goalkeeper,4.5,31,58,2198,0,0,0,0.05,1,63,49.29000000000001,108,7,429,6,270,0,0,0.02,0,11,7.08,15,0,57,Liverpool,13,6,0,0
485,McBurnie,SheffieldUtd,Forward,5.4,31,42,838,4,2,3.9199999999999995,1.2000000000000002,0,31,20.98,0,5,140,2,53,0,0.09,0,0,5,1.84,0,0,6,Liverpool,13,6,0,0
488,Norwood,SheffieldUtd,Midfielder,4.9,31,40,1390,1,0,1.1,1.2200000000000002,0,42,33.64,0,3,221,5,117,0,0,0.18,0,5,2.8899999999999997,0,0,28,Liverpool,13,6,0,0
489,Osborn,SheffieldUtd,Midfielder,4.8,31,20,607,0,1,0.15,0.37000000000000005,0,13,12.020000000000001,0,0,78,11,299,1,0.03,0.09000000000000001,0,8,6.080000000000001,0,0,42,Liverpool,13,6,0,0
490,Osula,SheffieldUtd,Forward,4.4,31,21,715,0,1,1.59,0.13,0,19,17.82,0,0,22,4,128,0,0.04,0.05,0,7,4.140000000000001,0,0,11,Liverpool,13,6,0,0
576,J.Robinson,SheffieldUtd,Defender,4.5,31,21,2230,0,1,0.8300000000000001,0.6600000000000001,1,65,48.13000000000001,0,1,299,2,400,0,0.32,0.22,0,13,8.67,0,0,47,Liverpool,13,6,0,0
587,Slimane,SheffieldUtd,Midfielder,4.8,31,10,359,0,0,0.81,0.12,1,12,8.51,0,0,17,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
592,Larouci,SheffieldUtd,Defender,4.4,31,8,417,0,0,0.19999999999999998,0.03,0,10,10.969999999999999,0,0,51,3,133,0,0.01,0.01,0,3,3.63,0,0,13,Liverpool,13,6,0,0
593,T.Benie,SheffieldUtd,Forward,5.3,31,11,383,0,0,0.27,0.46,0,13,11.659999999999998,0,0,14,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
638,Vini Souza,SheffieldUtd,Midfielder,5,31,59,2121,1,1,0.44,0.41000000000000003,1,63,46.860000000000014,0,4,295,21,441,1,0.22,0.11,0,18,10.53,0,3,83,Liverpool,13,6,0,0
663,Hamer,SheffieldUtd,Midfielder,5,31,64,1972,2,3,1.87,2.3099999999999996,2,53,40.93,0,3,274,7,362,0,0.19,0.39,0,13,8.030000000000001,0,0,31,Liverpool,13,6,0,0
693,L.Thomas,SheffieldUtd,Defender,4,31,7,916,0,0,0.53,0.18000000000000002,0,29,21.700000000000003,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
492,Bentancur,Spurs,Midfielder,5.4,31,17,485,1,0,1.1500000000000001,0.6100000000000001,0,12,9.529999999999998,0,0,69,6,205,0,0.05,0.15,0,3,2.96,0,0,27,WestHam,7,14,0,0
493,Bissouma,Spurs,Midfielder,5,31,29,1397,0,0,0.9500000000000001,1.33,6,20,27.329999999999995,0,0,205,5,186,0,0,0.13,0,3,1.78,0,0,38,WestHam,7,14,0,0
495,Davies,Spurs,Defender,4.4,31,31,998,1,1,2.34,0.55,1,18,21.35,0,0,201,2,100,0,0.54,0.28,0,2,1.51,0,0,19,WestHam,7,14,0,0
497,E.Royal,Spurs,Defender,4.5,31,26,952,1,0,0.19,0.7500000000000002,0,23,23.19,0,4,200,3,174,0,0.06,0.1,0,3,1.68,0,0,32,WestHam,7,14,0,0
499,Hojbjerg,Spurs,Midfielder,5.3,31,29,975,0,0,0.41000000000000003,1.2300000000000002,1,22,22.17,0,0,160,5,111,0,0.1,0.04,0,1,1.88,0,0,18,WestHam,7,14,0,0
501,Kulusevski,Spurs,Midfielder,7,31,94,2029,6,2,3.41,5.17,6,30,36.63999999999999,0,11,340,14,268,0,0.69,0.8300000000000001,0,5,3.95,0,2,58,WestHam,7,14,0,0
503,Lo Celso,Spurs,Midfielder,4.8,31,38,414,2,2,0.42000000000000004,1.02,1,10,10.33,0,6,148,2,6,0,0,0.19,0,0,0.12,0,0,8,WestHam,7,14,0,0
504,Maddison,Spurs,Midfielder,7.9,31,83,1311,3,9,3.44,4.390000000000001,5,15,17.9,0,8,318,13,342,2,0.27,1.1099999999999999,0,5,4.37,0,0,62,WestHam,7,14,0,0
506,Pedro Porro,Spurs,Defender,5,31,87,2067,0,8,2.2100000000000004,4.7299999999999995,5,34,39.669999999999995,0,13,510,3,180,0,0.04,0.04,0,3,3.83,0,0,28,WestHam,7,14,0,0
507,Perisic,Spurs,Defender,4.8,31,6,98,0,1,0.12,0.8,0,1,1.44,0,0,34,0,0,0,0,0,0,0,0,0,0,0,WestHam,7,14,0,0
509,Richarlison,Spurs,Midfielder,6.8,31,107,1341,10,3,8.649999999999999,1.2000000000000002,7,17,22.65,0,7,262,19,250,0,1.68,0.16999999999999998,0,5,5.07,0,3,51,WestHam,7,14,0,0
511,Romero,Spurs,Defender,4.8,31,78,1710,4,0,1.47,0.8900000000000001,5,24,32.730000000000004,0,13,395,14,360,0,0.2,0.12,0,6,5.63,0,2,71,WestHam,7,14,0,0
513,Sarr,Spurs,Midfielder,4.6,31,65,1347,3,2,2.48,1.1600000000000001,7,14,22.279999999999998,0,4,291,12,183,0,0.25,0.13999999999999999,0,4,3.6399999999999997,0,2,40,WestHam,7,14,0,0
515,Skipp,Spurs,Midfielder,4.7,31,18,569,0,0,0.72,0.32,0,15,14.909999999999998,0,0,87,1,4,0,0,0,0,1,1.15,0,0,4,WestHam,7,14,0,0
516,Son,Spurs,Midfielder,9.2,31,149,1897,13,6,7.54,5.050000000000001,6,30,34.63999999999999,0,18,490,13,207,1,0.5,0.8400000000000001,0,3,2.05,0,0,48,WestHam,7,14,0,0
519,Udogie,Spurs,Defender,4.8,31,66,1851,2,3,2.29,2.0900000000000003,4,33,38.97,0,8,312,8,259,1,0.07,0.38,0,4,4.12,0,0,33,WestHam,7,14,0,0
520,Vicario,Spurs,Goalkeeper,5.1,31,81,2340,0,0,0,0,5,39,43.76,77,8,497,8,360,0,0,0,0,6,5.63,9,1,68,WestHam,7,14,0,0
583,Solomon,Spurs,Midfielder,5.3,31,14,196,0,2,0.41000000000000003,0.7499999999999999,0,2,1.79,0,2,53,0,0,0,0,0,0,0,0,0,0,0,WestHam,7,14,0,0
639,Van de Ven,Spurs,Defender,4.5,31,51,1483,1,0,0.35000000000000003,0.21999999999999997,4,20,21.34,0,4,329,6,360,0,0,0.09999999999999999,0,6,5.63,0,0,75,WestHam,7,14,0,0
522,N.Aguerd,WestHam,Defender,4.5,31,34,1686,1,0,1.37,0.37000000000000005,2,40,35.18999999999999,0,0,250,1,270,0,0.21,0.03,0,11,7.25,0,0,40,Spurs,11,8,0,0
523,Antonio,WestHam,Forward,5.9,31,40,911,2,2,1.7999999999999998,1.1700000000000002,4,15,19.15,0,4,114,2,99,0,0.06,0,0,2,2.63,0,0,-2,Spurs,11,8,0,0
524,Areola,WestHam,Goalkeeper,4.2,31,99,2115,0,0,0,0,4,38,43.68999999999999,103,11,475,19,405,0,0,0,0,12,10.46,28,3,106,Spurs,11,8,0,0
525,Benrahma,WestHam,Midfielder,5.8,31,20,611,0,1,1.9100000000000001,0.7700000000000001,2,8,12.91,0,0,64,0,0,0,0,0,0,0,0,0,0,0,Spurs,11,8,0,0
526,Bowen,WestHam,Midfielder,7.1,31,145,2337,14,3,9.39,2.8999999999999995,5,46,48.32999999999998,0,11,404,31,450,1,1.01,0.52,0,14,11.100000000000001,0,3,89,Spurs,11,8,0,0
527,Cornet,WestHam,Midfielder,5.3,31,11,103,1,0,0.39999999999999997,0.02,0,3,2.77,0,0,36,2,32,0,0.11,0.01,0,2,1.42,0,0,9,Spurs,11,8,0,0
528,Coufal,WestHam,Defender,4.5,31,68,2212,0,6,0.04,2.0300000000000002,4,44,45.54999999999999,0,7,403,8,416,1,0,0.31,0,12,9.67,0,1,73,Spurs,11,8,0,0
530,Cresswell,WestHam,Defender,4.3,31,3,144,0,0,0,0.15,0,4,1.9300000000000002,0,0,23,1,14,0,0,0,0,0,0.02,0,0,3,Spurs,11,8,0,0
532,Emerson,WestHam,Defender,4.5,31,73,2272,1,3,1.1400000000000001,1.8200000000000003,5,42,47.07999999999999,0,8,424,16,427,1,0.31,0.25,0,13,10.28,0,2,105,Spurs,11,8,0,0
534,P.Fornals,WestHam,Midfielder,4.8,31,19,418,0,0,0.31000000000000005,0.3400000000000001,1,9,9.49,0,0,68,0,0,0,0,0,0,0,0,0,0,0,Spurs,11,8,0,0
535,Ings,WestHam,Forward,5.7,31,22,245,0,2,0.86,0.08,0,7,5.6899999999999995,0,2,63,1,1,0,0,0,0,1,0.36,0,0,3,Spurs,11,8,0,0
537,Kehrer,WestHam,Defender,4.4,31,2,19,0,0,0,0,0,1,0.47000000000000003,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Spurs,11,8,0,0
539,L.Paqueta,WestHam,Midfielder,6,31,67,1671,2,5,3.17,3.54,4,26,29.769999999999996,0,5,271,4,154,0,0.33999999999999997,0.72,0,2,2.85,0,0,11,Spurs,11,8,0,0
542,Souček,WestHam,Midfielder,4.9,31,89,2053,6,1,5.400000000000001,0.6100000000000001,5,39,43.32999999999999,0,6,331,13,348,0,0.65,0.05,0,12,8.82,0,1,60,Spurs,11,8,0,0
544,Zouma,WestHam,Defender,4.5,31,57,1998,2,0,1.6,0.02,3,39,40.36999999999999,0,4,315,10,405,0,0.43,0.01,0,11,9.86,0,0,56,Spurs,11,8,0,0
577,Ogbonna,WestHam,Defender,4.4,31,18,319,0,0,0,0,2,2,7.73,0,0,73,1,1,0,0,0,0,0,0.02,0,0,3,Spurs,11,8,0,0
642,Alvarez,WestHam,Midfielder,5,31,51,1832,1,1,1.27,0.6200000000000001,5,31,37.589999999999996,0,3,276,14,405,0,0.8300000000000001,0.42000000000000004,0,12,10.22,0,2,78,Spurs,11,8,0,0
664,Ward-Prowse,WestHam,Midfielder,6.3,31,114,2287,5,7,5.31,5.239999999999999,5,46,47.549999999999976,0,15,556,13,425,1,0.38,0.6900000000000001,0,14,10.38,0,0,85,Spurs,11,8,0,0
689,Kudus,WestHam,Midfielder,6.5,31,95,1501,6,6,2.9400000000000004,2.29,3,34,27.62,0,11,322,14,450,2,1.08,0.65,0,14,10.690000000000001,0,0,58,Spurs,11,8,0,0
545,Ait-Nouri,Wolves,Defender,4.5,31,47,1614,0,2,1.55,1.4500000000000002,3,28,28.27,0,4,251,19,432,2,0.37000000000000005,0.54,1,8,7.99,0,3,89,Burnley,3,15,0,0
548,H.Bueno,Wolves,Defender,4.5,31,21,423,0,0,0.29000000000000004,0.28,2,8,6.93,0,0,84,2,34,0,0,0.01,0,1,0.63,0,0,12,Burnley,3,15,0,0
551,Dawson,Wolves,Defender,4.5,31,69,2209,1,1,1.58,0.42000000000000004,6,38,38.46999999999999,0,6,421,12,450,0,0.03,0.04,1,8,8.299999999999999,0,1,85,Burnley,3,15,0,0
552,Fabio Silva,Wolves,Forward,5.4,31,8,259,0,0,1.12,0.09000000000000001,1,8,7.199999999999999,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Burnley,3,15,0,0
557,Hee Chan,Wolves,Midfielder,5.4,31,105,1618,10,3,6.180000000000001,2.4300000000000006,3,24,25.009999999999998,0,10,287,5,172,0,0.3,0.12,1,1,1.52,0,0,7,Burnley,3,15,0,0
559,Joao Gomes,Wolves,Midfielder,4.9,31,59,1722,2,2,1.13,1.0000000000000002,4,29,30.549999999999997,0,3,261,24,331,1,0.59,0.12,1,4,5.6,0,3,81,Burnley,3,15,0,0
562,Kalajdzic,Wolves,Forward,5,31,24,158,2,0,1.01,0.26,1,2,2.5700000000000003,0,4,88,0,0,0,0,0,0,0,0,0,0,0,Burnley,3,15,0,0
563,Kilman,Wolves,Defender,4.5,31,70,2430,2,0,1.64,0.8600000000000002,5,43,44.29,0,3,438,11,450,0,0.19,0.37000000000000005,1,8,8.299999999999999,0,0,75,Burnley,3,15,0,0
565,Lemina,Wolves,Midfielder,5,31,71,2091,4,0,3.839999999999999,0.6400000000000001,4,37,39.37,0,10,365,10,440,0,0.68,0.12,1,7,8.11,0,0,66,Burnley,3,15,0,0
567,Neto,Wolves,Midfielder,5.6,31,84,1459,2,11,3.0899999999999994,3.6400000000000006,3,27,27.609999999999996,0,8,303,15,386,2,0.7,0.73,1,6,6.699999999999999,0,0,51,Burnley,3,15,0,0
569,Jose Sa,Wolves,Goalkeeper,5,31,74,2137,0,0,0,0,4,39,39.199999999999996,77,5,408,13,405,0,0,0,1,7,7.539999999999999,16,0,78,Burnley,3,15,0,0
570,Sarabia,Wolves,Midfielder,5,31,77,1178,3,6,3.7,4.04,6,15,19.639999999999997,0,6,287,21,412,1,1.39,0.81,1,7,7.299999999999999,0,2,88,Burnley,3,15,0,0
572,N.Semedo,Wolves,Defender,4.5,31,55,2257,0,1,0.51,1.0300000000000002,5,42,42.849999999999994,0,0,364,9,442,0,0.05,0.21000000000000002,1,8,8.299999999999999,0,0,80,Burnley,3,15,0,0
590,Cunha,Wolves,Forward,5.5,31,108,1962,9,6,8.209999999999999,2.4600000000000004,5,33,34.68,0,12,424,18,109,0,1.3,0.13,0,2,2.4499999999999997,0,3,88,Burnley,3,15,0,0
