Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Mepham,7,62,0,0,0,0,0,0,0,0,0,0,0,0
Moore,7,62,0,0,0,0,0,0,0,0,0,0,0,0
N.Neto,7,62,1,90,0,0,0,0,0,4,3.47,4,0,16
Rothwell,7,62,1,15,0,0,0,0.01,0,1,0.66,0,0,3
Semenyo,7,62,1,7,0,0,0,0,0,1,0.58,0,0,0
Senesi,7,62,0,90,0,0,0,0.03,0,4,3.47,0,0,11
Solanke,7,62,2,90,0,0,0.15,0.14,0,4,3.47,0,0,3
Tavernier,7,62,1,58,0,0,0.02,0.19,0,3,2.71,0,0,3
Hamed Traorè,7,62,0,0,0,0,0,0,0,0,0,0,0,0
Zabarnyi,7,62,0,90,0,0,0,0.02,0,4,3.47,0,0,18
Ajer,7,67,2,88,0,0,0.07,0.19,0,1,0.22,0,0,10
Collins,7,67,2,90,0,0,0,0.02,0,1,0.47,0,0,12
Damsgaard,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Dasilva,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Flekken,7,67,2,90,0,0,0,0,0,1,0.47,0,0,13
Henry,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Hickey,7,67,1,68,0,0,0,0.01,0,1,0.22,0,0,0
Janelt,7,67,2,88,0,0,0.03,0.17,0,1,0.22,0,0,14
Jensen,7,67,6,68,0,1,0,0.24,0,1,0.22,0,1,21
Lewis-Potter,7,67,2,74,0,0,0.03,0.01,0,1,0.22,0,0,8
Mbeumo,7,67,2,90,0,0,0.21,0.22,0,1,0.47,0,0,15
Mee,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Norgaard,7,67,9,90,1,0,0.56,0.14,0,1,0.47,0,2,28
Onyeka,7,67,0,21,0,0,0.02,0.27,0,0,0.26,0,0,0
Pinnock,7,67,2,90,0,0,0.07,0.01,0,1,0.47,0,0,14
Raya,7,62,6,90,0,0,0,0,1,0,0.69,1,0,26
Schade,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Toney,7,67,0,0,0,0,0,0,0,0,0,0,0,0
Wissa,7,67,2,90,0,0,0.37,0.01,0,1,0.47,0,0,5
Adingra,7,61,1,28,0,0,0.03,0,0,3,0.43,0,0,-2
Caicedo,7,64,3,90,0,0,0,0.01,1,0,1.08,0,0,12
Dahoud,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Dunk,7,61,-2,90,0,0,0,0.16,0,6,1.58,0,0,11
Enciso,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Estupinan,7,61,-2,45,0,0,0.49,0.02,0,3,1.15,0,0,-8
Ferguson,7,61,1,45,0,0,0,0,0,3,1.15,0,0,-3
Gilmour,7,61,2,90,0,0,0.03,0.24,0,6,1.58,0,0,18
Gross,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro,7,61,4,45,0,1,0.04,0.76,0,3,0.43,0,0,16
Lallana,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Lamptey,7,61,0,45,0,0,0,0,0,3,0.43,0,0,14
March,7,61,2,61,0,0,0.34,0.13,0,3,1.15,0,0,6
Milner,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Mitoma,7,61,1,90,0,0,0.08,0.08,0,6,1.58,0,0,-3
Sanchez,7,64,7,90,0,0,0,0,1,0,1.08,3,1,28
Steele,7,61,0,90,0,0,0,0,0,6,1.58,4,0,16
Van Hecke,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Veltman,7,61,-1,90,0,0,0,0.14,0,6,1.58,0,0,22
Verbruggen,7,61,0,0,0,0,0,0,0,0,0,0,0,0
Webster,7,61,-1,90,0,0,0,0.01,0,6,1.58,0,0,13
Welbeck,7,61,0,45,0,0,0,0.01,0,3,1.15,0,0,-2
Al-Dakhil,7,66;15,3,180,0,0,0.06,0,0,3,4.5,0,0,15
Benson,7,66;15,0,0,0,0,0,0,0,0,0,0,0,0
Beyer,7,66;15,2,180,0,0,0,0.01,0,3,4.5,0,0,30
Brownhill,7,66;15,4,180,0,0,0.1,0.46,0,3,4.5,0,0,18
Cork,7,66;15,0,0,0,0,0,0,0,0,0,0,0,0
Cullen,7,66;15,4,180,0,0,0.05,0.07,0,3,4.5,0,0,31
Foster,7,66;15,9,79,1,0,0.47,0.04,1,0,1.12,0,3,28
Gudmundsson,7,66;15,0,0,0,0,0,0,0,0,0,0,0,0
O'Shea,7,66;15,0,0,0,0,0,0,0,0,0,0,0,0
Roberts,7,66;15,5,177,0,1,0,0.03,0,3,4.44,0,0,32
Rodriguez,7,66;15,2,42,0,0,0.03,0,0,2,1.46,0,0,5
Taylor,7,66;15,1,180,0,0,0,0.07,0,3,4.5,0,0,23
Vitinho,7,66;15,1,2,0,0,0.01,0.03,0,0,0.05,0,0,4
Chalobah,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Chilwell,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Chukwuemeka,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Colwill,7,64,12,90,0,1,0,0.06,1,0,1.08,0,3,38
Cucurella,7,64,5,90,0,0,0,0,1,0,1.08,0,0,24
Enzo,7,64,3,90,0,0,0.38,0.13,1,0,1.08,0,0,14
W.Fofana,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Gallagher,7,64,3,90,0,0,0.04,0.08,1,0,1.08,0,0,8
Gusto,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Hudson-Odoi,7,67,1,59,0,0,0,0.06,0,1,0.82,0,0,4
James,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Madueke,7,64,1,1,0,0,0,0,0,0,0,0,0,3
Mount,7,65,1,76,0,0,0.11,0.11,0,1,0.54,0,0,10
Mudryk,7,64,6,45,1,0,0.59,0,0,0,0.03,0,0,25
N.Jackson,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Nkunku,7,64,0,0,0,0,0,0,0,0,0,0,0,0
M.Sarr,7,64,0,0,0,0,0,0,0,0,0,0,0,0
Sterling,7,64,0,25,0,0,0,0.03,0,0,0.77,0,0,-3
T.Silva,7,64,8,90,0,0,0,0,1,0,1.08,0,2,30
Ahamada,7,65,0,0,0,0,0,0,0,0,0,0,0,0
Andersen,7,65,15,90,1,0,0.45,0.05,1,0,1.69,0,3,40
J.Ayew,7,65,3,90,0,0,0,0.01,1,0,1.69,0,0,13
C.Doucoure,7,65,3,90,0,0,0,0.01,1,0,1.69,0,0,9
Edouard,7,65,0,0,0,0,0,0,0,0,0,0,0,0
Eze,7,65,6,87,0,1,0.04,0.28,1,0,1.46,0,0,23
Guehi,7,65,7,90,0,0,0.11,0,1,0,1.69,0,1,24
Hughes,7,65,2,90,0,0,0.1,0.01,1,0,1.69,0,0,6
Johnstone,7,65,9,90,0,0,0,0,1,0,1.69,3,2,26
Lerma,7,65,0,0,0,0,0,0,0,0,0,0,0,0
