Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
526,L.Guilherme,WestHam,Midfielder,4.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brentford,8,10,6,9,0
527,L.Paqueta,WestHam,Midfielder,5.9,6,14,369,1,0,1.02,0.26,1,7,8.38,0,0,48,14,369,0,1.02,0.26,1,7,8.38,0,0,48,Brentford,8,10,6,9,2
528,Mavropanos,WestHam,Defender,4.5,6,13,450,0,0,0.22999999999999998,0.02,1,9,10.11,0,2,58,13,450,0,0.22999999999999998,0.02,1,9,10.11,0,2,58,Brentford,8,10,6,9,1
530,Souček,WestHam,Midfielder,5,6,15,277,1,1,1.51,0.43,1,5,6.1499999999999995,0,1,48,15,277,1,1.51,0.43,1,5,6.1499999999999995,0,1,48,Brentford,8,10,6,9,10
576,Irving,WestHam,Midfielder,4.9,6,1,18,0,0,0.04,0,0,0,0.68,0,0,4,1,18,0,0.04,0,0,0,0.68,0,0,4,Brentford,8,10,6,9,0
587,Summerville,WestHam,Midfielder,5.7,6,4,119,0,0,0.06,0.19000000000000003,0,4,2.45,0,0,21,4,119,0,0.06,0.19000000000000003,0,4,2.45,0,0,21,Brentford,8,10,6,9,1
588,G.Rodriguez,WestHam,Midfielder,4.9,6,8,370,0,0,0.05,0.05,1,8,8.100000000000001,0,0,45,8,370,0,0.05,0.05,1,8,8.100000000000001,0,0,45,Brentford,8,10,6,9,2
589,Fullkrug,WestHam,Forward,6.7,6,3,63,0,0,0.25,0.09,0,2,1.59,0,0,3,3,63,0,0.25,0.09,0,2,1.59,0,0,3,Brentford,8,10,6,9,0
591,Todibo,WestHam,Defender,4.4,6,2,7,0,0,0,0,0,0,0.1,0,0,5,2,7,0,0,0,0,0,0.1,0,0,5,Brentford,8,10,6,9,2
654,C.Soler,WestHam,Midfielder,5,6,0,56,0,0,0.09,0.01,0,0,1.67,0,0,0,0,56,0,0.09,0.01,0,0,1.67,0,0,0,Brentford,8,10,6,9,1
204,Johnstone,Wolves,Goalkeeper,4.4,6,6,270,0,0,0,0,0,6,3.98,8,0,17,6,270,0,0,0,0,6,3.98,8,0,17,Liverpool,12,2,10,2,2
533,Ait-Nouri,Wolves,Defender,4.4,6,4,384,0,1,0.55,0.24999999999999997,0,13,5.4,0,0,2,4,384,1,0.55,0.24999999999999997,0,13,5.4,0,0,2,Liverpool,12,2,10,2,9
535,Bellegarde,Wolves,Midfielder,5,6,15,337,1,0,0.21000000000000002,0.21,2,7,4.08,0,0,37,15,337,0,0.21000000000000002,0.21,2,7,4.08,0,0,37,Liverpool,12,2,10,2,1
537,Chiquinho,Wolves,Midfielder,4.5,6,1,6,0,0,0,0.05,0,0,0,0,0,4,1,6,0,0,0.05,0,0,0,0,0,4,Liverpool,12,2,10,2,0
541,Cunha,Wolves,Forward,6.5,6,19,370,2,0,1.44,0.8,0,12,5.470000000000001,0,3,102,19,370,0,1.44,0.8,0,12,5.470000000000001,0,3,102,Liverpool,12,2,10,2,2
542,Dawson,Wolves,Defender,4.4,6,6,299,0,0,0.07,0.04,0,7,4.300000000000001,0,0,19,6,299,0,0.07,0.04,0,7,4.300000000000001,0,0,19,Liverpool,12,2,10,2,0
543,Doherty,Wolves,Defender,4.4,6,2,208,0,0,0.08,0.07999999999999999,0,9,3.61,0,0,2,2,208,0,0.08,0.07999999999999999,0,9,3.61,0,0,2,Liverpool,12,2,10,2,0
544,Doyle,Wolves,Midfielder,4.9,6,4,52,0,0,0.04,0.06999999999999999,0,3,2.29,0,0,11,4,52,0,0.04,0.06999999999999999,0,3,2.29,0,0,11,Liverpool,12,2,10,2,1
548,Guedes,Wolves,Midfielder,5.3,6,3,44,0,0,0,0.01,0,3,2.33,0,0,12,3,44,0,0,0.01,0,3,2.33,0,0,12,Liverpool,12,2,10,2,0
550,Hee Chan,Wolves,Midfielder,6.1,6,5,197,0,0,0,0.15,0,8,3.35,0,0,23,5,197,0,0,0.15,0,8,3.35,0,0,23,Liverpool,12,2,10,2,1
553,J.Gomes,Wolves,Midfielder,4.9,6,6,403,0,0,0.13,0.09000000000000001,0,12,4.949999999999999,0,0,42,6,403,0,0.13,0.09000000000000001,0,12,4.949999999999999,0,0,42,Liverpool,12,2,10,2,2
554,Jose Sa,Wolves,Goalkeeper,4.4,6,1,180,0,0,0,0.01,0,8,2.8,6,0,-1,1,180,0,0,0.01,0,8,2.8,6,0,-1,Liverpool,12,2,10,2,0
557,Mario Jr.,Wolves,Midfielder,5,6,20,449,1,1,0.7,0.35000000000000003,0,14,6.779999999999999,0,4,94,20,449,1,0.7,0.35000000000000003,0,14,6.779999999999999,0,4,94,Liverpool,12,2,10,2,2
558,Mosquera,Wolves,Defender,4,6,3,441,0,0,0.33,0.03,0,12,5.63,0,0,24,3,441,0,0.33,0.03,0,12,5.63,0,0,24,Liverpool,12,2,10,2,0
559,N.Semedo,Wolves,Defender,4.5,6,3,240,0,0,0.01,0.14,0,5,3.17,0,0,5,3,240,0,0.01,0.14,0,5,3.17,0,0,5,Liverpool,12,2,10,2,1
562,Podence,Wolves,Midfielder,5.5,6,2,46,0,0,0.04,0.01,0,2,0.7,0,0,9,2,46,0,0.04,0.01,0,2,0.7,0,0,9,Liverpool,12,2,10,2,0
563,R.Gomes,Wolves,Midfielder,5.3,6,4,115,0,0,0.060000000000000005,0.01,0,6,2.7800000000000002,0,0,12,4,115,0,0.060000000000000005,0.01,0,6,2.7800000000000002,0,0,12,Liverpool,12,2,10,2,0
564,S.Bueno,Wolves,Defender,4.4,6,0,8,0,0,0,0,0,2,1.15,0,0,-7,0,8,0,0,0,0,2,1.15,0,0,-7,Liverpool,12,2,10,2,1
565,Sarabia,Wolves,Midfielder,5.2,6,2,28,0,0,0.1,0.02,0,1,0.32,0,0,13,2,28,0,0.1,0.02,0,1,0.32,0,0,13,Liverpool,12,2,10,2,0
566,Strand Larsen,Wolves,Forward,5.5,6,17,407,1,1,0.84,0.39,1,11,4.6499999999999995,0,0,63,17,407,1,0.84,0.39,1,11,4.6499999999999995,0,0,63,Liverpool,12,2,10,2,2
567,Toti,Wolves,Defender,4.3,6,3,270,0,1,0,0.24000000000000002,0,9,3.84,0,0,3,3,270,1,0,0.24000000000000002,0,9,3.84,0,0,3,Liverpool,12,2,10,2,1
642,Andre,Wolves,Midfielder,5,6,4,170,0,0,0.06,0.02,0,4,2.63,0,0,34,4,170,0,0.06,0.02,0,4,2.63,0,0,34,Liverpool,12,2,10,2,1
655,Forbs,Wolves,Midfielder,5.5,6,1,4,0,0,0,0,0,0,0.38,0,0,5,1,4,0,0,0,0,0,0.38,0,0,5,Liverpool,12,2,10,2,0
2,G.Jesus,Arsenal,Forward,6.8,7,2,19,0,0,0.11,0,0,1,0.97,0,0,9,2,14,0,0.11,0,0,1,0.82,0,0,8,Southampton,4,15,4,13,1
3,Gabriel,Arsenal,Defender,6.2,7,37,540,2,0,1.27,0.11000000000000001,3,5,6.800000000000001,0,4,126,31,450,0,1.15,0.09000000000000001,2,5,6.330000000000001,0,4,104,Southampton,4,15,4,13,2
4,Havertz,Arsenal,Forward,8.3,7,32,540,3,1,3.5200000000000005,0.16,3,5,6.800000000000001,0,5,122,20,450,0,3.0700000000000003,0.12,2,5,6.330000000000001,0,2,74,Southampton,4,15,4,13,8
6,J.Timber,Arsenal,Defender,5.5,7,19,448,0,1,0.28,0.16999999999999998,2,4,5.5600000000000005,0,0,77,18,427,1,0.26,0.15999999999999998,2,4,5.41,0,0,75,Southampton,4,15,4,13,0
7,Jorginho,Arsenal,Midfielder,4.8,7,2,90,0,0,0,0,1,0,0.74,0,0,0,2,90,0,0,0,1,0,0.74,0,0,0,Southampton,4,15,4,13,2
8,Kiwior,Arsenal,Defender,4.8,7,1,16,0,0,0,0,0,1,0.99,0,0,-1,1,16,0,0,0,0,1,0.99,0,0,-1,Southampton,4,15,4,13,1
9,Martinelli,Arsenal,Midfielder,7,7,28,408,1,2,0.64,1.35,3,3,4.65,0,3,102,25,318,2,0.56,1.1600000000000001,2,3,4.180000000000001,0,3,86,Southampton,4,15,4,13,6
12,Nwaneri,Arsenal,Midfielder,4.5,7,2,9,0,0,0.02,0.16,0,0,0.09,0,0,11,2,9,0,0.02,0.16,0,0,0.09,0,0,11,Southampton,4,15,4,13,0
13,Odegaard,Arsenal,Midfielder,8.2,7,7,253,0,0,0.46,0.7399999999999999,2,1,2.9299999999999997,0,0,29,4,163,0,0.44,0.6799999999999999,1,1,2.46,0,0,13,Southampton,4,15,4,13,0
15,Raya,Arsenal,Goalkeeper,5.6,7,34,540,0,0,0,0.01,3,5,6.800000000000001,24,6,118,26,450,0,0,0.01,2,5,6.330000000000001,21,5,90,Southampton,4,15,4,13,2
16,Rice,Arsenal,Midfielder,6.3,7,6,402,0,0,0.25,0.42000000000000004,2,5,4.16,0,0,41,3,318,0,0.16,0.37000000000000005,1,5,3.8400000000000003,0,0,32,Southampton,4,15,4,13,2
17,Saka,Arsenal,Midfielder,10.1,7,38,476,1,5,1.69,2.2199999999999998,3,4,4.970000000000001,0,5,165,26,397,4,1.3399999999999999,1.8499999999999996,2,4,4.65,0,3,123,Southampton,4,15,4,13,16
18,Saliba,Arsenal,Defender,6,7,20,540,0,0,0,0.04,3,5,6.800000000000001,0,0,93,14,450,0,0,0.04,2,5,6.330000000000001,0,0,67,Southampton,4,15,4,13,2
20,Thomas,Arsenal,Midfielder,5,7,21,534,1,0,0.16,0.32,3,5,6.800000000000001,0,3,94,18,444,0,0.1,0.26,2,5,6.330000000000001,0,3,78,Southampton,4,15,4,13,2
22,Tomiyasu,Arsenal,Defender,4.8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton,4,15,4,13,1
23,Trossard,Arsenal,Midfielder,6.9,7,22,314,2,1,1.4500000000000002,0.25,1,5,2.77,0,3,79,21,304,1,1.4500000000000002,0.25,1,5,2.62,0,3,77,Southampton,4,15,4,13,1
24,White,Arsenal,Defender,6.3,7,21,405,0,0,0.11000000000000001,0.09,3,2,5.880000000000001,0,0,79,15,315,0,0.04000000000000001,0.03,2,2,5.410000000000001,0,0,57,Southampton,4,15,4,13,0
25,Zinchenko,Arsenal,Defender,4.8,7,7,78,0,0,0,0.04,1,0,0.6000000000000001,0,0,25,1,10,0,0,0,0,0,0.2800000000000001,0,0,3,Southampton,4,15,4,13,0
73,N.Neto,Arsenal,Goalkeeper,4.3,7,7,180,0,0,0,0,0,2,2.91,11,0,30,3,90,0,0,0,0,1,1.61,4,0,13,Southampton,4,15,4,13,0
186,Sterling,Arsenal,Midfielder,6.7,7,2,26,0,0,0,0.03,0,0,0.13,0,0,6,2,26,0,0,0.03,0,0,0.13,0,0,6,Southampton,4,15,4,13,1
578,Calafiori,Arsenal,Defender,5.8,7,11,205,1,0,0.5,0.28,0,3,2.5399999999999996,0,1,33,11,205,0,0.5,0.28,0,3,2.5399999999999996,0,1,33,Southampton,4,15,4,13,2
633,Merino,Arsenal,Midfielder,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton,4,15,4,13,1
28,Bailey,AstonVilla,Midfielder,6.3,7,10,286,0,1,0.32,1.02,0,4,2.8099999999999996,0,0,40,9,213,1,0.11000000000000001,0.81,0,3,1.4199999999999997,0,0,39,ManUtd,5,8,3,6,3
29,Barkley,AstonVilla,Midfielder,5.2,7,7,121,0,1,0.12000000000000001,0.11,0,2,0.96,0,0,26,7,121,1,0.12000000000000001,0.11,0,2,0.96,0,0,26,ManUtd,5,8,3,6,2
31,Buendia,AstonVilla,Midfielder,5.3,7,3,13,0,0,0.09,0.01,0,0,0.16,0,0,8,3,13,0,0.09,0.01,0,0,0.16,0,0,8,ManUtd,5,8,3,6,0
32,Cash,AstonVilla,Defender,4.4,7,3,96,0,0,0,0.01,0,1,1.5299999999999998,0,0,10,1,15,0,0,0,0,0,0.11999999999999988,0,0,3,ManUtd,5,8,3,6,6
35,Diego Carlos,AstonVilla,Defender,4.5,7,3,180,0,0,0,0.02,0,3,1.69,0,0,8,3,180,0,0,0.02,0,3,1.69,0,0,8,ManUtd,5,8,3,6,6
36,Digne,AstonVilla,Defender,4.6,7,16,434,0,2,0,0.9700000000000001,0,8,4.63,0,2,75,14,361,2,0,0.8400000000000001,0,7,3.24,0,2,61,ManUtd,5,8,3,6,8
38,Duran,AstonVilla,Forward,6.2,7,26,157,4,0,2.0700000000000003,0.14,0,4,2.82,0,5,118,20,129,0,1.6900000000000004,0.14,0,4,1.65,0,4,88,ManUtd,5,8,3,6,1
44,Konsa,AstonVilla,Defender,4.5,7,16,540,1,0,0.28,0.07,0,9,6.37,0,1,81,14,450,0,0.21000000000000002,0.060000000000000005,0,8,3.91,0,1,71,ManUtd,5,8,3,6,1
45,Maatsen,AstonVilla,Defender,4.8,7,6,113,0,0,0.01,0.55,0,1,1.79,0,0,20,5,97,0,0.01,0.51,0,1,0.73,0,0,15,ManUtd,5,8,3,6,1
47,Martinez,AstonVilla,Goalkeeper,5,7,11,540,0,0,0,0,0,9,6.37,13,0,51,8,450,0,0,0,0,8,3.91,10,0,40,ManUtd,5,8,3,6,9
48,McGinn,AstonVilla,Midfielder,5.2,7,9,349,0,0,0.51,0.54,1,5,3.41,0,0,45,7,288,0,0.21000000000000002,0.53,1,4,2.13,0,0,39,ManUtd,5,8,3,6,0
50,Nedeljkovic,AstonVilla,Defender,4,7,3,93,0,0,0,0.02,0,2,1.84,0,0,13,2,85,0,0,0.02,0,2,0.8,0,0,7,ManUtd,5,8,3,6,0
52,Pau,AstonVilla,Defender,4.5,7,8,540,0,0,0,0.1,0,9,6.37,0,0,46,6,450,0,0,0.09000000000000001,0,8,3.91,0,0,29,ManUtd,5,8,3,6,6
53,Ramsey,AstonVilla,Midfielder,5.5,7,13,335,0,1,0.46,0.8300000000000001,0,8,4.4399999999999995,0,0,69,9,307,0,0.4,0.7000000000000001,0,8,3.2699999999999996,0,0,51,ManUtd,5,8,3,6,0
54,Rogers,AstonVilla,Midfielder,5.3,7,25,513,1,2,0.79,1.13,0,8,5.74,0,3,90,23,423,2,0.5800000000000001,1.0499999999999998,0,7,3.2800000000000002,0,3,76,ManUtd,5,8,3,6,3
57,Tielemans,AstonVilla,Midfielder,5.5,7,19,533,0,2,0.21,1.5399999999999998,0,9,6.3100000000000005,0,2,127,12,443,1,0.03,1.2999999999999998,0,8,3.8500000000000005,0,0,94,ManUtd,5,8,3,6,3
58,Watkins,AstonVilla,Forward,9.1,7,39,441,4,2,3.4999999999999996,0.27,2,6,4.25,0,5,134,37,380,2,3.4999999999999996,0.27,2,5,2.9699999999999998,0,5,131,ManUtd,5,8,3,6,2
233,Onana,AstonVilla,Midfielder,5.1,7,25,422,2,0,1.11,0.13,1,7,5.4799999999999995,0,5,101,15,332,0,0.56,0.12000000000000001,1,6,3.0199999999999996,0,2,63,ManUtd,5,8,3,6,0
569,Jaden,AstonVilla,Midfielder,5.3,7,2,43,0,0,0.07,0.02,0,1,1.7800000000000002,0,0,10,2,27,0,0,0.01,0,1,0.7200000000000002,0,0,9,ManUtd,5,8,3,6,3
598,Bogarde,AstonVilla,Defender,4,7,2,168,0,0,0,0.08,0,3,1.3,0,0,6,2,168,0,0,0.08,0,3,1.3,0,0,6,ManUtd,5,8,3,6,0
656,Young,Everton,Defender,4.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle,8,7,6,6,0
62,Brooks,Bournemouth,Midfielder,4.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leicester,9,12,7,9,1
63,Christie,Bournemouth,Midfielder,4.9,7,10,380,0,0,0.12,0.16,2,6,4.959999999999999,0,0,54,9,353,0,0.12,0.15,2,6,4.679999999999999,0,0,49,Leicester,9,12,7,9,2
64,Cook,Bournemouth,Midfielder,5,7,22,533,1,2,0.33,0.94,0,9,8.06,0,2,107,21,450,2,0.33,0.73,0,8,7.0200000000000005,0,2,95,Leicester,9,12,7,9,2
65,Enes Ünal,Bournemouth,Forward,5.4,7,3,35,0,0,0.12,0.05,0,1,0.71,0,0,14,3,35,0,0.12,0.05,0,1,0.71,0,0,14,Leicester,9,12,7,9,1
69,Jebbison,Bournemouth,Forward,4.5,7,2,26,0,0,0,0,0,0,0.34,0,0,7,1,5,0,0,0,0,0,0.06,0,0,3,Leicester,9,12,7,9,0
70,Kerkez,Bournemouth,Defender,4.5,7,8,515,0,0,0.11,0.18,0,9,8.06,0,0,31,7,425,0,0.11,0.16999999999999998,0,8,6.760000000000001,0,0,26,Leicester,9,12,7,9,2
71,Kluivert,Bournemouth,Midfielder,5.3,7,11,335,0,1,0.6400000000000001,0.4700000000000001,2,5,4.48,0,0,34,11,309,1,0.6400000000000001,0.45000000000000007,2,5,4.2,0,0,34,Leicester,9,12,7,9,1
74,O.Dango,Bournemouth,Midfielder,5,7,16,215,1,1,0.8999999999999999,0.8200000000000001,0,3,3.8,0,1,73,14,147,1,0.6799999999999999,0.81,0,2,2.78,0,1,65,Leicester,9,12,7,9,1
76,Philip,Bournemouth,Midfielder,4.8,7,2,21,0,0,0,0.09,0,1,0.5800000000000001,0,0,5,1,15,0,0,0.09,0,1,0.32000000000000006,0,0,4,Leicester,9,12,7,9,0
77,Scott,Bournemouth,Midfielder,4.9,7,7,169,0,0,0.12000000000000001,0.05,0,3,3.3799999999999994,0,0,30,5,107,0,0.12000000000000001,0.04,0,2,2.3599999999999994,0,0,19,Leicester,9,12,7,9,1
78,Semenyo,Bournemouth,Midfielder,5.7,7,29,517,3,1,1.86,1.4400000000000002,0,9,7.91,0,1,105,21,427,1,1.4200000000000002,1.4000000000000001,0,8,6.61,0,0,80,Leicester,9,12,7,9,2
79,Senesi,Bournemouth,Defender,4.8,7,5,346,0,0,0,0.25,0,5,4.88,0,0,28,5,346,0,0,0.25,0,5,4.88,0,0,28,Leicester,9,12,7,9,1
80,Sinisterra,Bournemouth,Midfielder,5,7,17,149,1,1,1.06,0.32,0,3,3.0299999999999994,0,2,62,15,86,1,0.91,0.3,0,2,2.0099999999999993,0,2,55,Leicester,9,12,7,9,1
81,Smith,Bournemouth,Defender,4.5,7,12,264,0,0,0,0.02,1,2,2.6300000000000003,0,0,47,10,202,0,0,0.01,1,1,1.6100000000000003,0,0,39,Leicester,9,12,7,9,2
83,Tavernier,Bournemouth,Midfielder,5.5,7,22,511,1,1,2.08,0.82,1,8,7.950000000000001,0,2,96,20,421,1,1.6600000000000001,0.7,1,7,6.650000000000001,0,2,82,Leicester,9,12,7,9,2
84,Travers,Bournemouth,Goalkeeper,4.4,7,2,90,0,0,0,0,0,1,0.78,2,0,8,2,90,0,0,0,0,1,0.78,2,0,8,Leicester,9,12,7,9,0
85,Zabarnyi,Bournemouth,Defender,4.5,7,10,540,0,0,0.19,0.05,0,9,8.32,0,0,52,8,450,0,0.19,0.030000000000000002,0,8,7.0200000000000005,0,0,43,Leicester,9,12,7,9,2
152,Arrizabalaga,Bournemouth,Goalkeeper,4.5,7,9,270,0,0,0,0,0,6,4.63,17,0,33,9,270,0,0,0,0,6,4.63,17,0,33,Leicester,9,12,7,9,2
580,Huijsen,Bournemouth,Defender,4.4,7,3,193,0,0,0.04,0.01,0,4,3.4400000000000004,0,0,10,1,103,0,0.04,0,0,3,2.1400000000000006,0,0,1,Leicester,9,12,7,9,0
592,J.Araujo,Bournemouth,Defender,4.5,7,6,272,0,0,0,0.03,0,7,5.699999999999999,0,0,3,5,245,0,0,0.019999999999999997,0,7,5.419999999999999,0,0,-1,Leicester,9,12,7,9,0
617,Evanilson,Bournemouth,Forward,5.9,7,15,352,1,0,2.34,0.39,2,6,5.01,0,3,50,15,352,0,2.34,0.39,2,6,5.01,0,3,50,Leicester,9,12,7,9,2
86,Ajer,Brentford,Defender,4.5,7,7,457,0,0,0.28,0.06,0,8,9.77,0,0,24,5,367,0,0,0.06,0,7,8.6,0,0,20,Wolves,9,21,7,13,0
88,Collins,Brentford,Defender,4.5,7,15,540,0,2,0.53,0.07,0,10,12.07,0,1,67,9,450,1,0.31000000000000005,0.07,0,9,10.9,0,0,44,Wolves,9,21,7,13,10
89,Damsgaard,Brentford,Midfielder,5,7,12,372,0,0,0.32,0.47000000000000003,1,6,8.67,0,1,69,11,356,0,0.32,0.47000000000000003,1,6,8,0,1,66,Wolves,9,21,7,13,10
91,Flekken,Brentford,Goalkeeper,4.5,7,17,540,0,0,0,0.02,0,10,12.07,30,0,96,13,450,0,0,0.02,0,9,10.9,24,0,74,Wolves,9,21,7,13,2
94,Janelt,Brentford,Midfielder,4.9,7,13,470,0,0,0.07,0.23,1,9,9.65,0,0,73,11,397,0,0,0.2,1,8,9.15,0,0,63,Wolves,9,21,7,13,4
95,Jensen,Brentford,Midfielder,5.3,7,9,238,0,1,0.1,0.45999999999999996,0,3,4.17,0,1,39,7,155,1,0.1,0.42999999999999994,0,2,3.56,0,1,28,Wolves,9,21,7,13,0
97,Konak,Brentford,Midfielder,4.5,7,2,16,0,0,0,0,0,1,0.5700000000000001,0,0,4,2,16,0,0,0,0,1,0.5700000000000001,0,0,4,Wolves,9,21,7,13,1
98,Lewis-Potter,Brentford,Midfielder,5,7,12,366,0,1,0.11,0.29,0,8,9.870000000000001,0,0,57,11,350,1,0.11,0.29,0,8,9.200000000000001,0,0,53,Wolves,9,21,7,13,5
99,Mbeumo,Brentford,Midfielder,7.5,7,43,539,5,0,2.0100000000000002,1.6900000000000002,0,10,12.07,0,8,175,34,450,0,1.9200000000000002,1.2400000000000002,0,9,10.9,0,6,140,Wolves,9,21,7,13,8
100,Mee,Brentford,Defender,4.3,7,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Wolves,9,21,7,13,0
101,Norgaard,Brentford,Midfielder,4.8,7,7,360,0,0,0.37,0.07,0,6,7.56,0,0,62,5,270,0,0.37,0.060000000000000005,0,5,6.39,0,0,47,Wolves,9,21,7,13,7
102,Onyeka,Brentford,Midfielder,4.9,7,2,23,0,0,0,0.02,0,0,0.6900000000000001,0,0,3,1,17,0,0,0.02,0,0,0.13,0,0,1,Wolves,9,21,7,13,0
104,Pinnock,Brentford,Defender,4.5,7,6,540,0,0,0.23,0.06,0,10,12.07,0,0,43,6,450,0,0.22,0.06,0,9,10.9,0,0,40,Wolves,9,21,7,13,7
105,Roerslev,Brentford,Defender,4.4,7,6,260,0,0,0.01,0.18,0,5,6.119999999999999,0,0,7,4,170,0,0.01,0.18,0,4,4.949999999999999,0,0,3,Wolves,9,21,7,13,1
106,Schade,Brentford,Midfielder,5.3,7,12,295,0,1,0.42,0.05,1,3,4.55,0,0,35,10,222,1,0.29,0.04,1,2,4.05,0,0,37,Wolves,9,21,7,13,2
110,Wissa,Brentford,Forward,5.9,7,28,290,3,1,2.4299999999999997,0.27,0,6,5.38,0,7,121,17,207,0,1.4299999999999997,0.26,0,5,4.77,0,4,74,Wolves,9,21,7,13,0
111,Yarmoliuk,Brentford,Midfielder,4.4,7,3,98,0,0,0.08,0.03,0,2,3.1199999999999997,0,0,17,3,98,0,0.08,0.03,0,2,3.1199999999999997,0,0,17,Wolves,9,21,7,13,1
314,Carvalho,Brentford,Midfielder,4.8,7,12,226,0,1,0.1,0.41000000000000003,0,6,7.17,0,1,49,11,220,1,0.1,0.41000000000000003,0,6,6.609999999999999,0,1,44,Wolves,9,21,7,13,6
338,Van den Berg,Brentford,Defender,4,7,5,285,0,0,0.04,0.26,0,7,7.210000000000001,0,0,18,5,285,0,0.04,0.26,0,7,7.210000000000001,0,0,18,Wolves,9,21,7,13,1
602,Trevitt,Brentford,Midfielder,4.5,7,1,3,0,0,0,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,5,Wolves,9,21,7,13,0
113,Adingra,Brighton,Midfielder,5.4,7,14,134,1,1,0.32000000000000006,0.6500000000000001,0,1,1.31,0,0,45,8,89,1,0.15000000000000005,0.6000000000000001,0,1,1.1,0,0,21,Spurs,14,8,9,7,0
115,Baleba,Brighton,Midfielder,5,7,19,348,1,1,0.75,0.12,1,6,7.550000000000001,0,2,90,19,348,1,0.75,0.12,1,6,7.550000000000001,0,2,90,Spurs,14,8,9,7,2
120,Dunk,Brighton,Defender,4.5,7,15,525,0,0,0.16,0.29000000000000004,2,8,10,0,0,79,9,450,0,0.09,0.29000000000000004,1,8,9.55,0,0,56,Spurs,14,8,9,7,1
121,Enciso,Brighton,Midfielder,5.4,7,4,58,0,0,0.16,0.13,0,0,0.38,0,0,20,4,58,0,0.16,0.13,0,0,0.38,0,0,20,Spurs,14,8,9,7,1
122,Estupinan,Brighton,Defender,5,7,1,189,0,0,0.06,0.27,0,6,6.63,0,0,7,1,189,0,0.06,0.27,0,6,6.63,0,0,7,Spurs,14,8,9,7,1
123,Ferguson,Brighton,Forward,5.5,7,3,22,0,0,0.11,0,0,0,0.07,0,0,7,3,22,0,0.11,0,0,0,0.07,0,0,7,Spurs,14,8,9,7,0
124,Gilmour,Brighton,Midfielder,5,7,3,97,0,0,0.08,0.04,0,1,1.32,0,0,21,2,89,0,0.08,0.04,0,1,1.32,0,0,17,Spurs,14,8,9,7,0
126,Hinshelwood,Brighton,Midfielder,5,7,21,516,1,0,0.32,0.62,2,8,9.86,0,3,92,18,426,0,0.32,0.61,1,8,9.41,0,3,78,Spurs,14,8,9,7,2
128,Igor,Brighton,Defender,4.4,7,1,33,0,0,0,0.01,0,0,0.31,0,0,11,1,33,0,0,0.01,0,0,0.31,0,0,11,Spurs,14,8,9,7,0
129,Joao Pedro,Brighton,Forward,5.5,7,19,280,2,0,0.9000000000000001,0.26,1,2,3.96,0,5,87,17,199,0,0.8700000000000001,0.24000000000000002,0,2,3.51,0,5,78,Spurs,14,8,9,7,0
134,Milner,Brighton,Midfielder,5,7,5,169,0,0,0.16,0.15,1,1,1.98,0,0,24,3,88,0,0.16,0.039999999999999994,0,1,1.53,0,0,14,Spurs,14,8,9,7,0
135,Minteh,Brighton,Midfielder,5.4,7,14,319,0,2,0.56,1.1800000000000002,1,3,3.72,0,0,47,10,274,1,0.56,0.5300000000000001,1,3,3.47,0,0,29,Spurs,14,8,9,7,7
136,Mitoma,Brighton,Midfielder,6.6,7,26,531,1,2,1.6900000000000002,1.13,2,8,9.89,0,1,102,18,443,2,0.7200000000000002,1.0899999999999999,1,8,9.440000000000001,0,1,75,Spurs,14,8,9,7,5
141,Sarmiento,Brighton,Midfielder,4.9,7,1,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Spurs,14,8,9,7,0
142,Steele,Brighton,Goalkeeper,4.4,7,9,180,0,0,0,0,1,1,1.88,3,1,46,2,90,0,0,0,0,1,1.43,2,0,15,Spurs,14,8,9,7,0
144,Van Hecke,Brighton,Defender,4.5,7,19,450,0,1,0.05,0.13,2,4,5.84,0,0,89,13,360,1,0.05,0.13,1,4,5.39,0,0,61,Spurs,14,8,9,7,0
145,Veltman,Brighton,Defender,4.5,7,20,431,0,0,0.05,0.49000000000000005,2,4,4.89,0,4,85,12,341,0,0.05,0.49000000000000005,1,4,4.4399999999999995,0,2,51,Spurs,14,8,9,7,1
