Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Garner,2,19,0,0,0,0,0,0,0,0,0,0,0,0
Harrison,2,19,1,56,0,0,0.54,0,0,2,1.66,0,0,1
Holgate,2,19,0,0,0,0,0,0,0,0,0,0,0,0
Iroegbunam,2,19,2,90,0,0,0,0.01,0,4,2.43,0,0,2
Keane,2,19,0,90,0,0,0,0.01,0,4,2.43,0,0,-1
McNeil,2,19,2,90,0,0,0.03,0.64,0,4,2.43,0,0,22
Mykolenko,2,19,0,90,0,0,0,0.02,0,4,2.43,0,0,0
Ndiaye,2,19,1,33,0,0,0.04,0.02,0,2,0.77,0,0,-4
Onana,2,11,1,75,0,0,0.11,0.01,0,1,0.49,0,0,2
Pickford,2,19,1,90,0,0,0,0,0,4,2.43,3,0,-5
Tarkowski,2,19,0,90,0,0,0.23,0.19,0,4,2.43,0,0,-7
Adama,2,15,5,68,0,1,0.21,0.5,0,1,0.34,0,0,26
Andreas,2,15,2,85,0,0,0.06,0.37,0,1,0.47,0,0,22
Bassey,2,15,2,90,0,0,0,0,0,1,0.61,0,0,9
Cairney,2,15,0,21,0,0,0,0,0,0,0.27,0,0,0
Castagne,2,15,0,0,0,0,0,0,0,0,0,0,0,0
Diop,2,15,2,90,0,0,0,0.01,0,1,0.61,0,0,5
Iwobi,2,15,8,90,1,0,0.21,0.05,0,1,0.61,0,1,30
Leno,2,15,3,90,0,0,0,0,0,1,0.61,3,0,14
Lukic,2,15,2,90,0,0,0,0.03,0,1,0.61,0,0,13
Muniz,2,15,2,79,0,0,0.58,0.01,0,1,0.46,0,0,8
Raul,2,15,1,10,0,0,0,0,0,0,0.15,0,0,2
Reed,2,15,1,4,0,0,0,0.01,0,0,0.14,0,0,3
Robinson,2,15,7,90,0,1,0,0.11,0,1,0.61,0,2,31
Stansfield,2,15,0,0,0,0,0,0,0,0,0,0,0,0
Tete,2,15,2,90,0,0,0.19,0.02,0,1,0.61,0,0,0
H.Wilson,2,15,0,21,0,0,0,0.01,0,0,0.27,0,0,0
Al-Hamadi,2,17,0,7,0,0,0,0,0,1,0.04,0,0,-2
Burns,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Chaplin,2,17,1,1,0,0,0,0,0,0,0,0,0,3
Davis,2,17,0,90,0,0,0,0.1,0,4,3.34,0,0,-9
Delap,2,17,2,82,0,0,0,0.01,0,3,3.3,0,0,-3
Edmundson,2,17,1,1,0,0,0,0,0,0,0,0,0,3
Greaves,2,17,0,90,0,0,0,0,0,4,3.34,0,0,-1
Harness,2,17,1,18,0,0,0,0.02,0,1,0.15,0,0,3
Hirst,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Hutchinson,2,17,2,88,0,0,0,0,0,4,3.34,0,0,5
Johnson,2,17,3,90,0,1,0,0.2,0,4,3.34,0,0,2
Luongo,2,17,2,71,0,0,0,0,0,3,3.2,0,0,6
Morsy,2,17,1,90,0,0,0,0,0,4,3.34,0,0,14
J.Taylor,2,17,1,18,0,0,0,0,0,1,0.15,0,0,5
Tuanzebe,2,17,0,88,0,0,0,0,0,4,3.34,0,0,-6
Walton,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Woolfenden,2,17,0,90,0,0,0,0,0,4,3.34,0,0,-2
B.Soumare,2,15,0,0,0,0,0,0,0,0,0,0,0,0
Choudhury,2,15,0,0,0,0,0,0,0,0,0,0,0,0
De Cordova-Reid,2,15,2,62,0,0,0.02,0.03,0,1,1.56,0,0,8
Faes,2,15,7,90,1,0,0.33,0,0,2,1.78,0,0,20
Hermansen,2,15,2,90,0,0,0,0,0,2,1.78,4,0,11
Justin,2,15,1,90,0,0,0,0,0,2,1.78,0,0,10
Kristiansen,2,15,0,84,0,0,0,0,0,2,1.78,0,0,6
Mavididi,2,15,1,19,0,0,0,0,0,0,0.04,0,0,3
McAteer,2,15,1,5,0,0,0,0,0,0,0,0,0,1
Ndidi,2,15,2,90,0,0,0.09,0.01,0,2,1.78,0,0,18
Okoli,2,15,0,0,0,0,0,0,0,0,0,0,0,0
Vardy,2,15,2,70,0,0,0,0,0,2,1.74,0,0,3
Vestergaard,2,15,0,90,0,0,0.01,0,0,2,1.78,0,0,1
Winks,2,15,2,90,0,0,0,0.09,0,2,1.78,0,0,14
A.Becker,2,16,6,90,0,0,0,0,1,0,0.36,2,0,25
Alexander-Arnold,2,16,6,71,0,0,0.1,0.53,1,0,0.36,0,0,29
Bradley,2,16,1,18,0,0,0,0.01,0,0,0,0,0,4
Carvalho,2,16,1,24,0,0,0,0.01,0,1,0.67,0,0,2
Darwin,2,16,1,18,0,0,0,0,0,0,0,0,0,2
