Id,Name,Team,Position,Price,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
50,McGinn,AstonVilla,Midfielder,0,20,477,1,0,1.05,0.35000000000000003,2,8,7.49,0,2,75,20,477,0,1.05,0.35000000000000003,2,8,7.49,0,2,75,Chelsea,5,5,0,0,3
51,Mings,AstonVilla,Defender,0,0,30,0,0,0.01,0.16,0,2,1.08,0,0,5,0,30,0,0.01,0.16,0,2,1.08,0,0,5,Chelsea,5,5,0,0,0
53,Olsen,AstonVilla,Goalkeeper,0,2,90,0,0,0,0,0,1,0.73,1,0,12,2,90,0,0,0,0,1,0.73,1,0,12,Chelsea,5,5,0,0,0
58,Tielemans,AstonVilla,Midfielder,0,6,135,0,0,0.08,0.14,0,3,3.6700000000000004,0,0,24,6,135,0,0.08,0.14,0,3,3.6700000000000004,0,0,24,Chelsea,5,5,0,0,1
59,Bertrand Traore,AstonVilla,Midfielder,0,1,9,0,0,0,0,0,0,0.45,0,0,3,1,9,0,0,0,0,0,0.45,0,0,3,Chelsea,5,5,0,0,0
60,Watkins,AstonVilla,Forward,0,31,500,1,4,2.1700000000000004,0.36000000000000004,2,10,9.15,0,3,85,31,500,4,2.1700000000000004,0.36000000000000004,2,10,9.15,0,3,85,Chelsea,5,5,0,0,9
584,Pau,AstonVilla,Defender,0,19,509,0,0,0.03,0.07,2,8,8.76,0,2,111,19,509,0,0.03,0.07,2,8,8.76,0,2,111,Chelsea,5,5,0,0,8
599,Diaby,AstonVilla,Midfielder,0,32,481,2,2,1.2599999999999998,0.8600000000000001,2,9,8.52,0,2,102,32,481,2,1.2599999999999998,0.8600000000000001,2,9,8.52,0,2,102,Chelsea,5,5,0,0,3
672,Zaniolo,AstonVilla,Midfielder,0,5,172,0,0,0.44,0.4,1,1,2,0,0,5,5,172,0,0.44,0.4,1,1,2,0,0,5,Chelsea,5,5,0,0,3
699,Lenglet,AstonVilla,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chelsea,5,5,0,0,0
63,Billing,Bournemouth,Midfielder,0,13,526,0,0,1.1700000000000002,0.23,1,11,12.73,0,0,54,13,526,0,1.1700000000000002,0.23,1,11,12.73,0,0,54,Brighton,15,7,0,0,2
64,Brooks,Bournemouth,Midfielder,0,13,144,1,0,1.5899999999999999,0.31,0,2,3.2,0,2,41,13,144,0,1.5899999999999999,0.31,0,2,3.2,0,2,41,Brighton,15,7,0,0,0
65,Christie,Bournemouth,Midfielder,0,15,442,0,1,0.26,0.62,1,9,10.82,0,0,67,15,442,1,0.26,0.62,1,9,10.82,0,0,67,Brighton,15,7,0,0,5
66,L.Cook,Bournemouth,Midfielder,0,8,315,0,0,0.07,0.12,1,6,7.59,0,0,48,8,315,0,0.07,0.12,1,6,7.59,0,0,48,Brighton,15,7,0,0,2
70,Kelly,Bournemouth,Defender,0,10,276,0,0,0,0.07,1,5,5.6,0,2,63,10,276,0,0,0.07,1,5,5.6,0,2,63,Brighton,15,7,0,0,1
72,Kluivert,Bournemouth,Midfielder,0,8,276,0,0,0.35,0.6400000000000001,0,4,5.45,0,0,14,8,276,0,0.35,0.6400000000000001,0,4,5.45,0,0,14,Brighton,15,7,0,0,2
73,Lowe,SheffieldUtd,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Newcastle,8,7,0,0,0
75,Mepham,Bournemouth,Defender,0,1,33,0,0,0,0.01,0,1,1.22,0,0,6,1,33,0,0,0.01,0,1,1.22,0,0,6,Brighton,15,7,0,0,0
76,Moore,Bournemouth,Forward,0,3,54,0,0,0.27,0.060000000000000005,0,0,0.66,0,0,4,3,54,0,0.27,0.060000000000000005,0,0,0.66,0,0,4,Brighton,15,7,0,0,0
77,N.Neto,Bournemouth,Goalkeeper,0,26,540,0,0,0,0.01,1,11,13.080000000000002,26,5,122,26,540,0,0,0.01,1,11,13.080000000000002,26,5,122,Brighton,15,7,0,0,1
81,Rothwell,Bournemouth,Midfielder,0,5,210,0,0,0.03,0.07,0,5,5.41,0,0,25,5,210,0,0.03,0.07,0,5,5.41,0,0,25,Brighton,15,7,0,0,0
82,Semenyo,Bournemouth,Forward,0,14,247,1,1,0.7000000000000001,0.13,0,7,7.12,0,1,35,14,247,1,0.7000000000000001,0.13,0,7,7.12,0,1,35,Brighton,15,7,0,0,1
83,Senesi,Bournemouth,Defender,0,7,255,0,1,0,0.26,0,6,7.83,0,0,48,7,255,1,0,0.26,0,6,7.83,0,0,48,Brighton,15,7,0,0,0
85,Solanke,Bournemouth,Forward,0,29,540,3,1,2.7600000000000002,0.25,1,11,13.080000000000002,0,2,80,29,540,1,2.7600000000000002,0.25,1,11,13.080000000000002,0,2,80,Brighton,15,7,0,0,6
86,Tavernier,Bournemouth,Midfielder,0,9,153,0,1,0.07,0.38000000000000006,1,3,4.21,0,0,38,9,153,1,0.07,0.38000000000000006,1,3,4.21,0,0,38,Brighton,15,7,0,0,2
87,Hamed Traorè,Bournemouth,Midfielder,0,3,44,0,0,0.16999999999999998,0.01,0,1,0.84,0,0,10,3,44,0,0.16999999999999998,0.01,0,1,0.84,0,0,10,Brighton,15,7,0,0,1
89,Zabarnyi,Bournemouth,Defender,0,11,540,0,0,0.07,0.03,1,11,13.080000000000002,0,0,90,11,540,0,0.07,0.03,1,11,13.080000000000002,0,0,90,Brighton,15,7,0,0,0
595,Kerkez,Bournemouth,Defender,0,9,523,0,0,0,0.31,1,11,12.580000000000002,0,0,56,9,523,0,0,0.31,1,11,12.580000000000002,0,0,56,Brighton,15,7,0,0,-1
643,Aarons,Bournemouth,Defender,0,11,524,0,0,0.02,0.23000000000000004,1,11,12.89,0,0,87,11,524,0,0.02,0.23000000000000004,1,11,12.89,0,0,87,Brighton,15,7,0,0,1
705,Sinisterra,Bournemouth,Midfielder,0,1,17,0,0,0,0,0,0,0.5,0,0,1,1,17,0,0,0,0,0,0.5,0,0,1,Brighton,15,7,0,0,0
90,Ajer,Brentford,Defender,0,6,122,0,1,0.41,1.32,0,4,2.0999999999999996,0,0,35,6,122,1,0.41,1.32,0,4,2.0999999999999996,0,0,35,Everton,2,9,0,0,0
96,Collins,Brentford,Defender,0,15,459,0,1,0.13,0.4800000000000001,1,7,5.79,0,0,102,15,459,1,0.13,0.4800000000000001,1,7,5.79,0,0,102,Everton,2,9,0,0,1
98,Damsgaard,Brentford,Midfielder,0,2,52,0,0,0.07,0.01,0,0,0.6599999999999999,0,0,4,2,52,0,0.07,0.01,0,0,0.6599999999999999,0,0,4,Everton,2,9,0,0,0
99,Dasilva,Brentford,Midfielder,0,1,9,0,0,0,0,0,0,0.07,0,0,3,1,9,0,0,0,0,0,0.07,0,0,3,Everton,2,9,0,0,0
101,Flekken,Brentford,Goalkeeper,0,17,540,0,0,0,0,1,9,7.81,17,1,108,17,540,0,0,0,1,9,7.81,17,1,108,Everton,2,9,0,0,2
103,Henry,Brentford,Defender,0,13,401,0,1,0.07,0.9,1,5,5.12,0,0,74,13,401,1,0.07,0.9,1,5,5.12,0,0,74,Everton,2,9,0,0,0
104,Hickey,Brentford,Defender,0,10,472,0,0,0.16000000000000003,0.12,1,9,7.4399999999999995,0,0,66,10,472,0,0.16000000000000003,0.12,1,9,7.4399999999999995,0,0,66,Everton,2,9,0,0,1
105,Janelt,Brentford,Midfielder,0,16,472,0,1,0.31000000000000005,0.22999999999999998,1,6,5.86,0,0,66,16,472,1,0.31000000000000005,0.22999999999999998,1,6,5.86,0,0,66,Everton,2,9,0,0,5
106,Jensen,Brentford,Midfielder,0,30,469,2,1,0.22,1.38,2,8,7.08,0,5,119,30,469,1,0.22,1.38,2,8,7.08,0,5,119,Everton,2,9,0,0,9
107,Lewis-Potter,Brentford,Midfielder,0,6,144,0,0,0.95,0.27,0,4,2.99,0,0,5,6,144,0,0.95,0.27,0,4,2.99,0,0,5,Everton,2,9,0,0,2
108,Mbeumo,Brentford,Midfielder,0,36,540,4,0,4.260000000000001,1.12,1,9,7.81,0,4,98,36,540,0,4.260000000000001,1.12,1,9,7.81,0,4,98,Everton,2,9,0,0,1
109,Mee,Brentford,Defender,0,3,151,0,0,0,0.16,0,3,3.45,0,0,28,3,151,0,0,0.16,0,3,3.45,0,0,28,Everton,2,9,0,0,0
110,Norgaard,Brentford,Midfielder,0,15,490,0,1,0.38,0.44000000000000006,1,9,7.469999999999999,0,0,86,15,490,1,0.38,0.44000000000000006,1,9,7.469999999999999,0,0,86,Everton,2,9,0,0,2
111,Onyeka,Brentford,Midfielder,0,4,83,0,0,0.29000000000000004,0.73,0,4,2.12,0,0,22,4,83,0,0.29000000000000004,0.73,0,4,2.12,0,0,22,Everton,2,9,0,0,1
112,Pinnock,Brentford,Defender,0,14,540,0,0,0.6799999999999999,0.25,1,9,7.81,0,1,97,14,540,0,0.6799999999999999,0.25,1,9,7.81,0,1,97,Everton,2,9,0,0,1
115,Schade,Brentford,Midfielder,0,19,255,1,1,0.8,0.35,1,2,2.36,0,2,40,19,255,1,0.8,0.35,1,2,2.36,0,2,40,Everton,2,9,0,0,0
117,Toney,Brentford,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,2,9,0,0,0
119,Wissa,Brentford,Forward,0,27,509,2,1,2.8099999999999996,0.16,1,9,7.469999999999999,0,5,79,27,509,1,2.8099999999999996,0.16,1,9,7.469999999999999,0,5,79,Everton,2,9,0,0,2
258,Maupay,Brentford,Forward,0,4,128,0,0,1.51,0.03,1,2,1.3,0,0,-2,4,128,0,1.51,0.03,1,2,1.3,0,0,-2,Everton,2,9,0,0,0
122,Adingra,Brighton,Midfielder,0,15,206,1,1,0.35,0.3,0,4,4.25,0,0,57,15,206,1,0.35,0.3,0,4,4.25,0,0,57,Bournemouth,4,8,0,0,2
128,Dahoud,Brighton,Midfielder,0,11,244,0,1,0.11000000000000001,0.30000000000000004,1,3,2.6,0,0,48,11,244,1,0.11000000000000001,0.30000000000000004,1,3,2.6,0,0,48,Bournemouth,4,8,0,0,5
129,Dunk,Brighton,Defender,0,10,540,0,0,0.5800000000000001,0.7,0,8,10.470000000000002,0,0,84,10,540,0,0.5800000000000001,0.7,0,8,10.470000000000002,0,0,84,Bournemouth,4,8,0,0,1
130,Enciso,Brighton,Midfielder,0,8,68,0,2,0.2,0.58,0,1,2.02,0,0,30,8,68,2,0.2,0.58,0,1,2.02,0,0,30,Bournemouth,4,8,0,0,0
131,Estupinan,Brighton,Defender,0,27,450,1,3,0.41000000000000003,1.4500000000000002,0,7,9.510000000000002,0,5,120,27,450,3,0.41000000000000003,1.4500000000000002,0,7,9.510000000000002,0,5,120,Bournemouth,4,8,0,0,6
132,Ferguson,Brighton,Forward,0,27,255,4,0,2.68,0.44,1,5,5.95,0,3,107,27,255,0,2.68,0.44,1,5,5.95,0,3,107,Bournemouth,4,8,0,0,1
133,Gilmour,Brighton,Midfielder,0,22,344,0,3,0.22999999999999998,0.8500000000000001,1,5,7.49,0,4,94,22,344,3,0.22999999999999998,0.8500000000000001,1,5,7.49,0,4,94,Bournemouth,4,8,0,0,6
134,Gross,Brighton,Midfielder,0,26,438,2,0,0.99,1.01,1,6,8.48,0,6,112,26,438,0,0.99,1.01,1,6,8.48,0,6,112,Bournemouth,4,8,0,0,0
135,Joao Pedro,Brighton,Forward,0,18,279,2,0,1.9100000000000001,0.53,1,4,5.42,0,3,75,18,279,0,1.9100000000000001,0.53,1,4,5.42,0,3,75,Bournemouth,4,8,0,0,1
138,Lallana,Brighton,Midfielder,0,5,111,0,0,0,0.060000000000000005,1,2,2.53,0,0,13,5,111,0,0,0.060000000000000005,1,2,2.53,0,0,13,Bournemouth,4,8,0,0,0
139,Lamptey,Brighton,Defender,0,8,92,0,2,0.02,0.08,0,2,1.54,0,0,31,8,92,2,0.02,0.08,0,2,1.54,0,0,31,Bournemouth,4,8,0,0,1
140,March,Brighton,Midfielder,0,29,314,3,0,1.5899999999999999,0.4,2,4,6.109999999999999,0,4,85,29,314,0,1.5899999999999999,0.4,2,4,6.109999999999999,0,4,85,Bournemouth,4,8,0,0,0
142,Milner,Brighton,Midfielder,0,6,227,0,0,0,0.26,1,4,4.59,0,0,36,6,227,0,0,0.26,1,4,4.59,0,0,36,Bournemouth,4,8,0,0,0
143,Mitoma,Brighton,Midfielder,0,39,485,3,3,1.6800000000000002,1.89,0,7,9.84,0,6,131,39,485,3,1.6800000000000002,1.89,0,7,9.84,0,6,131,Bournemouth,4,8,0,0,14
148,Steele,Brighton,Goalkeeper,0,8,270,0,0,0,0,0,3,4.47,9,0,59,8,270,0,0,0,0,3,4.47,9,0,59,Bournemouth,4,8,0,0,0
150,Van Hecke,Brighton,Defender,0,5,270,0,0,0.02,0.02,0,3,3.71,0,0,49,5,270,0,0.02,0.02,0,3,3.71,0,0,49,Bournemouth,4,8,0,0,0
151,Veltman,Brighton,Defender,0,11,332,0,1,0.07,0.060000000000000005,0,5,6.35,0,0,68,11,332,1,0.07,0.060000000000000005,0,5,6.35,0,0,68,Bournemouth,4,8,0,0,1
152,Verbruggen,Brighton,Goalkeeper,0,6,270,0,0,0,0,0,5,6,8,0,41,6,270,0,0,0,0,5,6,8,0,41,Bournemouth,4,8,0,0,2
153,Webster,Brighton,Defender,0,4,270,0,0,0.1,0.07,0,5,6.760000000000001,0,0,50,4,270,0,0.1,0.07,0,5,6.760000000000001,0,0,50,Bournemouth,4,8,0,0,2
154,Welbeck,Brighton,Forward,0,13,317,1,0,1.07,0.36000000000000004,2,3,4.75,0,1,41,13,317,0,1.07,0.36000000000000004,2,3,4.75,0,1,41,Bournemouth,4,8,0,0,2
700,Ansu Fati,Brighton,Midfielder,0,2,71,0,0,1.1800000000000002,0.060000000000000005,0,1,1.1500000000000001,0,0,-2,2,71,0,1.1800000000000002,0.060000000000000005,0,1,1.1500000000000001,0,0,-2,Bournemouth,4,8,0,0,1
157,Al-Dakhil,Burnley,Defender,0,6,450,0,0,0.13,0.48000000000000004,0,13,8.62,0,0,59,6,450,0,0.13,0.48000000000000004,0,13,8.62,0,0,59,ManUtd,6,10,0,0,2
159,Benson,Burnley,Midfielder,0,3,65,0,0,0.03,0.01,0,3,3.09,0,0,8,3,65,0,0.03,0.01,0,3,3.09,0,0,8,ManUtd,6,10,0,0,1
160,Beyer,Burnley,Defender,0,4,323,0,0,0,0.02,0,9,4.7,0,1,58,4,323,0,0,0.02,0,9,4.7,0,1,58,ManUtd,6,10,0,0,1
161,Brownhill,Burnley,Midfielder,0,10,221,1,0,0.36,0.39,0,5,2.8,0,0,53,10,221,0,0.36,0.39,0,5,2.8,0,0,53,ManUtd,6,10,0,0,2
163,Cork,Burnley,Midfielder,0,1,16,0,0,0,0.01,0,0,0.13,0,0,2,1,16,0,0,0.01,0,0,0.13,0,0,2,ManUtd,6,10,0,0,0
165,Cullen,Burnley,Midfielder,0,11,450,0,1,0.03,0.74,0,13,8.62,0,0,69,11,450,1,0.03,0.74,0,13,8.62,0,0,69,ManUtd,6,10,0,0,2
168,Foster,Burnley,Forward,0,17,350,2,1,0.9600000000000001,0.09999999999999999,0,12,7.6,0,1,58,17,350,1,0.9600000000000001,0.09999999999999999,0,12,7.6,0,1,58,ManUtd,6,10,0,0,0
170,Gudmundsson,Burnley,Midfielder,0,7,171,0,1,0,0.24000000000000002,0,4,2.5200000000000005,0,0,29,7,171,1,0,0.24000000000000002,0,4,2.5200000000000005,0,0,29,ManUtd,6,10,0,0,1
173,O'Shea,Burnley,Defender,0,2,270,0,0,0.04,0.02,0,11,6.99,0,0,48,2,270,0,0.04,0.02,0,11,6.99,0,0,48,ManUtd,6,10,0,0,0
176,Roberts,Burnley,Defender,0,5,450,0,0,0,0.28,0,13,8.62,0,0,58,5,450,0,0,0.28,0,13,8.62,0,0,58,ManUtd,6,10,0,0,2
177,Rodriguez,Burnley,Forward,0,2,26,0,0,0.53,0,0,0,0.44,0,0,-1,2,26,0,0.53,0,0,0,0.44,0,0,-1,ManUtd,6,10,0,0,1
178,Taylor,Burnley,Defender,0,4,180,0,0,0.02,0.03,0,2,1.63,0,0,23,4,180,0,0.02,0.03,0,2,1.63,0,0,23,ManUtd,6,10,0,0,2
182,Vitinho,Burnley,Defender,0,1,90,0,0,0,0.03,0,3,2.21,0,0,6,1,90,0,0,0.03,0,3,2.21,0,0,6,ManUtd,6,10,0,0,0
475,Berge,Burnley,Midfielder,0,6,245,0,0,0.21,0.04,0,8,5.9799999999999995,0,0,22,6,245,0,0.21,0.04,0,8,5.9799999999999995,0,0,22,ManUtd,6,10,0,0,1
594,Amdouni,Burnley,Forward,0,15,334,1,0,0.73,0.22,0,10,5.8100000000000005,0,2,48,15,334,0,0.73,0.22,0,10,5.8100000000000005,0,2,48,ManUtd,6,10,0,0,2
596,Trafford,Burnley,Goalkeeper,0,10,450,0,0,0,0,0,13,8.62,19,0,94,10,450,0,0,0,0,13,8.62,19,0,94,ManUtd,6,10,0,0,3
600,Redmond,Burnley,Midfielder,0,3,53,0,0,0,0.26,0,2,1.34,0,0,10,3,53,0,0,0.26,0,2,1.34,0,0,10,ManUtd,6,10,0,0,0
605,Koleosho,Burnley,Midfielder,0,13,341,0,1,0.25,0.48,0,12,6.390000000000001,0,0,28,13,341,1,0.25,0.48,0,12,6.390000000000001,0,0,28,ManUtd,6,10,0,0,2
608,Bruun Larsen,Burnley,Midfielder,0,4,77,0,0,0.21000000000000002,0.07,0,1,1.8199999999999998,0,0,9,4,77,0,0.21000000000000002,0.07,0,1,1.8199999999999998,0,0,9,ManUtd,6,10,0,0,1
674,Delcroix,Burnley,Defender,0,1,138,0,0,0.35,0.04,0,6,3.8,0,0,21,1,138,0,0.35,0.04,0,6,3.8,0,0,21,ManUtd,6,10,0,0,0
675,A.Ramsey,Burnley,Midfielder,0,3,94,0,0,0.05,0.44,0,1,0.79,0,0,19,3,94,0,0.05,0.44,0,1,0.79,0,0,19,ManUtd,6,10,0,0,2
126,Caicedo,Chelsea,Midfielder,0,8,273,0,0,0.14,0.11,1,3,2.65,0,0,41,8,273,0,0.14,0.11,1,3,2.65,0,0,41,AstonVilla,11,10,0,0,2
145,Sanchez,Chelsea,Goalkeeper,0,26,540,0,0,0,0,2,6,6.45,16,3,120,26,540,0,0,0,2,6,6.45,16,3,120,AstonVilla,11,10,0,0,4
194,Chalobah,Chelsea,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,11,10,0,0,0
195,Chilwell,Chelsea,Defender,0,15,334,0,1,0.85,1.27,1,5,4.08,0,2,66,15,334,1,0.85,1.27,1,5,4.08,0,2,66,AstonVilla,11,10,0,0,0
196,Chukwuemeka,Chelsea,Midfielder,0,6,125,1,0,0.08,0.19,0,2,1.96,0,0,23,6,125,0,0.08,0.19,0,2,1.96,0,0,23,AstonVilla,11,10,0,0,0
197,Colwill,Chelsea,Defender,0,19,529,0,0,0.8400000000000001,0.22,2,6,6.36,0,0,106,19,529,0,0.8400000000000001,0.22,2,6,6.36,0,0,106,AstonVilla,11,10,0,0,2
198,Cucurella,Chelsea,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,11,10,0,0,0
199,Enzo,Chelsea,Midfielder,0,11,507,0,0,1.5899999999999999,1.32,3,5,5.640000000000001,0,0,58,11,507,0,1.5899999999999999,1.32,3,5,5.640000000000001,0,0,58,AstonVilla,11,10,0,0,3
201,W.Fofana,Chelsea,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,11,10,0,0,0
202,Gallagher,Chelsea,Midfielder,0,13,495,0,0,0.48,0.6799999999999999,2,5,5.46,0,0,90,13,495,0,0.48,0.6799999999999999,2,5,5.46,0,0,90,AstonVilla,11,10,0,0,2
203,Gusto,Chelsea,Defender,0,22,409,0,2,0.08,0.39,2,4,5.1,0,2,108,22,409,2,0.08,0.39,2,4,5.1,0,2,108,AstonVilla,11,10,0,0,-2
206,James,Chelsea,Defender,0,2,75,0,0,0.03,0.42,0,1,1.23,0,0,15,2,75,0,0.03,0.42,0,1,1.23,0,0,15,AstonVilla,11,10,0,0,0
208,Madueke,Chelsea,Midfielder,0,2,43,0,0,0.07,0.13,0,1,0.99,0,0,4,2,43,0,0.07,0.13,0,1,0.99,0,0,4,AstonVilla,11,10,0,0,0
210,Mudryk,Chelsea,Midfielder,0,8,189,0,0,0.1,0.7899999999999999,2,2,1.9500000000000002,0,0,31,8,189,0,0.1,0.7899999999999999,2,2,1.9500000000000002,0,0,31,AstonVilla,11,10,0,0,3
211,N.Jackson,Chelsea,Forward,0,12,509,1,0,3.68,0.72,3,5,5.66,0,1,24,12,509,0,3.68,0.72,3,5,5.66,0,1,24,AstonVilla,11,10,0,0,1
212,Nkunku,Chelsea,Forward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,11,10,0,0,0
214,M.Sarr,Chelsea,Defender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,11,10,0,0,0
216,Sterling,Chelsea,Midfielder,0,29,530,2,1,1.7400000000000002,1.1300000000000001,2,6,6.3999999999999995,0,3,84,29,530,1,1.7400000000000002,1.1300000000000001,2,6,6.3999999999999995,0,3,84,AstonVilla,11,10,0,0,2
217,T.Silva,Chelsea,Defender,0,19,540,0,0,0.1,0.20000000000000004,2,6,6.45,0,0,130,19,540,0,0.1,0.20000000000000004,2,6,6.45,0,0,130,AstonVilla,11,10,0,0,2
362,Palmer,Chelsea,Midfielder,0,4,87,0,0,0.35,0.19,0,1,1.48,0,0,17,4,87,0,0.35,0.19,0,1,1.48,0,0,17,AstonVilla,11,10,0,0,1
609,Maatsen,Chelsea,Midfielder,0,3,35,0,0,0.26,0.06,0,0,0.23,0,0,8,3,35,0,0.26,0.06,0,0,0.23,0,0,8,AstonVilla,11,10,0,0,0
611,Disasi,Chelsea,Defender,0,26,540,1,0,0.6900000000000001,0.92,2,6,6.45,0,3,109,26,540,0,0.6900000000000001,0.92,2,6,6.45,0,3,109,AstonVilla,11,10,0,0,2
613,Ugochukwu,Chelsea,Midfielder,0,6,120,0,0,0,0.08,1,1,1.99,0,0,26,6,120,0,0,0.08,1,1,1.99,0,0,26,AstonVilla,11,10,0,0,1
667,Lavia,Chelsea,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,11,10,0,0,0
219,Ahamada,CrystalPalace,Midfielder,0,3,36,0,0,0,0.02,0,2,1.88,0,0,12,3,36,0,0,0.02,0,2,1.88,0,0,12,Fulham,5,10,0,0,0
220,Andersen,CrystalPalace,Defender,0,30,540,1,0,0.26,0.47000000000000003,2,7,8.6,0,6,140,30,540,0,0.26,0.47000000000000003,2,7,8.6,0,6,140,Fulham,5,10,0,0,6
221,J.Ayew,CrystalPalace,Midfielder,0,17,474,0,2,0.95,0.5,2,4,5.6899999999999995,0,0,46,17,474,2,0.95,0.5,2,4,5.6899999999999995,0,0,46,Fulham,5,10,0,0,2
223,C.Doucoure,CrystalPalace,Midfielder,0,12,540,0,0,0.12,0.46,2,6,7.959999999999999,0,0,92,12,540,0,0.12,0.46,2,6,7.959999999999999,0,0,92,Fulham,5,10,0,0,2
225,Edouard,CrystalPalace,Forward,0,34,518,4,0,2.8000000000000003,0.28,2,4,6.2,0,6,114,34,518,0,2.8000000000000003,0.28,2,4,6.2,0,6,114,Fulham,5,10,0,0,2
226,Eze,CrystalPalace,Midfielder,0,19,540,1,0,2.26,1.5200000000000002,2,7,8.6,0,1,87,19,540,0,2.26,1.5200000000000002,2,7,8.6,0,1,87,Fulham,5,10,0,0,3
228,Guehi,CrystalPalace,Defender,0,19,450,0,0,0.04,0.14999999999999997,2,4,5.39,0,2,97,19,450,0,0.04,0.14999999999999997,2,4,5.39,0,2,97,Fulham,5,10,0,0,8
229,Hughes,CrystalPalace,Midfielder,0,5,181,0,0,0.04,0.05,1,4,4.32,0,0,34,5,181,0,0.04,0.05,1,4,4.32,0,0,34,Fulham,5,10,0,0,3
230,Johnstone,CrystalPalace,Goalkeeper,0,20,540,0,0,0,0,2,7,8.6,12,1,93,20,540,0,0,0,2,7,8.6,12,1,93,Fulham,5,10,0,0,8
231,Lerma,CrystalPalace,Midfielder,0,9,360,0,0,0.18,0.36,1,4,4.8,0,0,60,9,360,0,0.18,0.36,1,4,4.8,0,0,60,Fulham,5,10,0,0,0
232,Mateta,CrystalPalace,Forward,0,14,123,0,3,0.06,0.22000000000000003,0,4,4.130000000000001,0,0,41,14,123,3,0.06,0.22000000000000003,0,4,4.130000000000001,0,0,41,Fulham,5,10,0,0,1
234,Mitchell,CrystalPalace,Defender,0,22,540,0,1,0.03,0.43000000000000005,2,7,8.6,0,2,113,22,540,1,0.03,0.43000000000000005,2,7,8.6,0,2,113,Fulham,5,10,0,0,5
236,Olise,CrystalPalace,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fulham,5,10,0,0,0
240,Schlupp,CrystalPalace,Midfielder,0,14,462,0,0,0.27,0.36000000000000004,2,6,7.380000000000001,0,0,43,14,462,0,0.27,0.36000000000000004,2,6,7.380000000000001,0,0,43,Fulham,5,10,0,0,3
241,Tomkins,CrystalPalace,Defender,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,3,Fulham,5,10,0,0,0
242,Ward,CrystalPalace,Defender,0,16,532,0,0,0.49,0.06999999999999999,2,7,8.6,0,0,71,16,532,0,0.49,0.06999999999999999,2,7,8.6,0,0,71,Fulham,5,10,0,0,6
657,Rak-Sakyi,CrystalPalace,Midfielder,0,3,9,0,0,0.02,0.08,0,1,0.64,0,0,9,3,9,0,0.02,0.08,0,1,0.64,0,0,9,Fulham,5,10,0,0,1
658,Gordon,Newcastle,Midfielder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,5,9,0,0,0
245,Branthwaite,Everton,Defender,0,4,360,0,0,0.24,0.16,0,5,4.46,0,0,54,4,360,0,0.24,0.16,0,5,4.46,0,0,54,Brentford,8,6,0,0,1
246,Calvert-Lewin,Everton,Forward,0,7,88,1,0,0.71,0.02,0,3,3.13,0,0,30,7,88,0,0.71,0.02,0,3,3.13,0,0,30,Brentford,8,6,0,0,5
249,A.Doucoure,Everton,Midfielder,0,23,529,2,0,2.0500000000000003,0.31,0,10,9.07,0,2,83,23,529,0,2.0500000000000003,0.31,0,10,9.07,0,2,83,Brentford,8,6,0,0,7
250,Garner,Everton,Midfielder,0,15,436,0,1,0.12,0.6799999999999999,0,9,7.3999999999999995,0,2,72,15,436,1,0.12,0.6799999999999999,0,9,7.3999999999999995,0,2,72,Brentford,8,6,0,0,7
252,Godfrey,Everton,Defender,0,1,1,0,0,0,0,0,0,0.37,0,0,2,1,1,0,0,0,0,0,0.37,0,0,2,Brentford,8,6,0,0,0
254,Gana,Everton,Midfielder,0,10,495,0,0,0.15,0.36,0,8,7.8,0,0,73,10,495,0,0.15,0.36,0,8,7.8,0,0,73,Brentford,8,6,0,0,2
